Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
649,GPT2-large,37.78873673823193,"titel Er hat so die Seele mir verloren
Er hat so die ganze Seele mir verwundet etc
Ich Ich bin Ich bin Ich bin Ich bin das wesen ,
In dem er mich seine Gnade , seine Liebe lehrt ,
In dem er mich seinen guten Vater nun ehrt
Er hat so die ganze Seele mir entfremdet sich
Ich bin Ich bin Ich ich bin das liebe wesen .
Was ist trennung Eine Last und keine Gnade heit ,
Er hat so mir ganz die Sinne mir verkrümmt sein","    Du hochgelobter Gott,   wie selten ich dich preise!
      Da du mir doch verliehn   die Kunst in Wort und Weise,
      Wie könnt ich freveln so,   weh mir, an deinem Reise?
         Ich handle sündig noch,   mir fehlt die wahre Minne
      Zu meinem Nächsten, ach,   und, Vater, selbst zu dir.
      Nur einem war ich stets   in Huld gewogen: mir!
         Gottvater, Sohn und Geist,   erleuchte meine Sinne:
      Wie lern ich lieben den,   der mir nur Übles tut?
      Bisher nur liebt ich den,   der auch zu mir ist gut;
         Und weil ich nach wie vor   noch dieser Ansicht inne,
         Gib mir für diese Schuld   Vergebung zum Gewinne!",5.155978679656982
650,GPT3,147.3915000977619,"Das Schicksal will es , dass wir allein
Aus Nichts entstanden unser Sein
Doch wäre auch das Nichts ein Geben ,
Und Alles nur ein Traum von Dein ?
Das Schicksal will es , dass du allein
Im Nichts entstanden bist als Sein
Doch wäre auch das Nichts ein Geben ,
Und Alles nur ein Traum von Sein
Das Schicksal will es , dass ich allein
Im Nichts entstanden bin als Sein
Doch wäre auch das Nichts ein Geben ,
Und Alles nur ein Traum von Sein
Das Schicksal will es , dass wir allein
Im Nichts entstanden sind als Sein
Doch wäre auch das Nichts ein Geben ,","O selbst Traumgebilde, sie sind Wahrheit,
          Träumerisch nur von uns zusamm'gestellt –
          Was nie war, wird von uns nicht geschaffen –
          Aus dem Nichts schuf Gott nur eine Welt! –",5.680807113647461
651,GPT2-large,8.949305317958359,"Wenn wir weiter drüber lachen dann
geht die Sense in den laden .
danke Gunhild , gute Gunhild eben
ihr seid doch nicht so bescheiden
also wie Ihr mich bezeichnet eben
ich die gibt mir dann den segen
oder das Kind will wirklich auch sein
na , das wäre ja zu viel !
nur ein halber Tropfen Blutes drauf !","Lieblich tönt, ja das weiß ich schon,
          Nur ein toller Weltenhohn.
          Freundlich wären wir so gerne ...
          Aber lacht denn noch ein Kind?",5.764496803283691
652,GPT2-large,40.07466303033453,"Mit diesem Wort , mit diesem Steine 
Will ichs zurück mich wieder legen , 
Und so verfließt in Trümmerfronten 
Und in der letzten Stille fallen , 
Ein Stein der Freiheit mir ins Herze 
Ich will den Tod in meinem Herzen 
Das wäre gar zu schön gewesen 
Es alles ist zu schön gewesen . 
Es fallen so die vielen Jahre , 
Wie Tropfen in des Baches Spiegel .","Erloschen wähnt' ich lange schon
       Mir gänzlich im Gemüthe,
       Noch in des Lebens Blüte,
       Der Jugend süßes Leid:",5.7395100593566895
653,GPT2-large,25.01471192631241,"obwohl der sich auf seinem Lebenspfade
Ihm selbst gewähnt ! in seinem letzten rennen
Mit aller Kraft , die in ihm glühte , hatte ;
Ist einer , der nicht hofft mit sich im reinen ?
Ob mit den frommen , die des Menschen herzen
Der Menschenseele tiefen Frieden tragen finden
Und ob er eine Kraft aus Götterherzen ,
Nicht doch aus Menschenherzen nahm , die innern
Gedanken , welche in uns selbst sich regen 
Ob das ein Menschenherz , daß sich mit Schmerzen","Wohin ist ihm der Geist entrückt?
          In Andacht kniet er wie verzückt.",4.743621826171875
654,GPT2-large,67.1570107413968,"Dir war , als sähst du unter Weinen 
Die Erde unter dir vergehn ! 
Was wir in Wahrheit sind und waren , 
In unsrer Seelen göttlich Sein , 
Das war auf deines Pfühles Kissen , 
In deinem Arm , in deinem Blick , 
Dein stilles , göttlich mildes Walten ; 
In deinem tiefen , stillen Geist . 
In deiner klaren , milden Augen , 
In deiner stillen Seele Glanz ,","Ich fluchte Gott. Doch ist der schöpfungshelle
       Gewaltenlenker unsres Daseins Quelle,
       und unsre Liebe fließt aus seiner Kraft.
       Am Kreuz hat Jesus meine Sündenhaft
       gelöst – und deine, denn du sündigst, Lieb,
       wenngleich mein Herz in seinem Gnadentrieb
       dein Schlimmsein nur von Schönheit sieht umschritten.
       Ich aber bin kein Gott: drum laß uns bitten,
       daß uns des Himmels gütige Friedenstauben
       ein rein Gewissen, einen tiefen Glauben
       zutragen – um geheiligt dann zu leben?
       Ach nein: nur so in gutem Gottesstreben,
       damit die Menschen unser stilles Wohnen
       im Schoß des Schmerzes und der Lust verschonen
       mit ihrer Narrheit abgestumpften Spießen,
       da uns nur Sehnsucht treibt, uns zu genießen
       weltfern, in wolkenglücklicher Verhüllung ...",5.0670576095581055
655,GPT2-large,42.451809656076605,"Was ist des Menschen Geist ? Ein Nebel , 
Der fallen wird Aus seinen Fesseln 
Der seine eigne Seel vergessen , 
Die Seele , die sich selbst vergessen 
Die , mit dem Wahn der Dinge ringet , 
Und mit der Dinge Wahn sich schmücket 
Die sich in ihren Schein versenket , 
Die dann im Schatten einsam wandelt 
Die aus dem Schatten ihres Scheines 
Das Gute , Schöne , Schöne , Hehre","    »Wer möchte sich an Schattenbildern weiden,
       Die mit erborgtem Schein das Wesen überkleiden,
       Mit trügrischem Besitz die Hoffnung hintergehn?
       Entblößt muß ich die Wahrheit sehn.
       Soll gleich mit meinem Wahn mein ganzer Himmel schwinden,
       Soll gleich den freien Geist, den der erhabne Flug
       Ins grenzenlose Reich der Möglichkeiten trug,
       Die Gegenwart mit strengen Fesseln binden;
       Er lernt sich selber überwinden,
       Ihn wird das heilige Gebot
       Der Pflicht, das furchtbare der Noth
       Nur desto unterwürf'ger finden.
       Wer schon der Wahrheit milde Herrschaft scheut,
       Wie trägt er die Nothwendigkeit?«",4.505244255065918
656,GPT2-large,35.83850906202535,"O , wir wern es milder schon seh ! 
Das ist ja ein seltsam schicksal 
Aber das Kind , es ist entzückend schön 
Wie die Mutter , zart und freundlich . 
O , die arme arme Mutter mein ! 
O , ich will ihr ja nichts sagen 
Ich will es nicht länger mehr sein ! 
Oh , du armer armer papa ! 
Wie das arme Kind ich so oft , 
Wie du , in den Arm mich nahmst so","Und dem Schlummer
          Dem lieblichen Kinde,
          Leise und linde
          Flüstert sie zu:",4.914544582366943
657,GPT2-large,28.73476345810268,"Als ihn der Mensch mit seinem ganzen wollen
Als seinen Gott erschuf als einen von beiden
In einem Augenblick auf tausend Seiten
Nach allen Seiten offen , um zu füllen ,
Und wieder dann zu schließen , sich zu füllen
Und so die Flut aus einem Strom von allem
heraus Ergoß , die in die Welt getragen
Der Menschengeist in ungeheurem Raume ,
Und so auf hundert tausend Seiten füllte 
Und sah am Ende dieser hundert Seiten","Von seiner Stirne flammen Gottgedanken –
       Weltüberwindend, sprengend alle Schranken …",5.480095863342285
658,GPT3,1.043751430189185,"Doch nirgends bliebst du lange liegen
Und suchtest weiter , weiter , suchen
Bis aller Kummer weggeflogen ,
Und du im Schönsten lagst und allein ,
Und mitten durch die weißen kerzen
Dein eignes Antlitz blickte allein
Das ist das Schicksal aller Herzen ,
Die in das Morgentor des Ewigen
Sich ständig sehnen , sehnen , sehnen .","wenn jedes Sträuben, jede Scheu
          in brünstig Sehnen sich verlor,
          und hingegeben sie zu dir,
          dem Herren, dürstend schaut empor . . .",5.418657302856445
659,GPT2-large,17.41136753531553,"O mein Vaterland , du meine heilge krone
Süßer Mutterland , du meine stille Wonne ,
das nicht nur der Liebe Glut und Thränen feiert
Wenn du heute mich als meine Braut beglücktest dann ,
bitte komm und gib mir noch es war ein Kuß dir
siehe Auf den Tod Die Welt wird immer schlechter nur .
Ehemals wars , als ich am frühen Mittag dort lag
war , in meinem Zimmer , auf der kalten Schwelle wand","La lune s'attristait. Des séraphins en pleurs
             Rêvant, l'archet aux doigts, dans le calme des fleurs
             Vaporeuses, tiraient de mourantes violes
             De blancs sanglots glissant sur l'azur des corolles
             – C'était le jour béni de ton premier baiser.
             Ma songerie aimant à me martyriser
             S'enivrait savamment du parfum de tristesse
             Que même sans regret et sans déboire laisse
             La cueillaison d'un Rêve au cœur qui l'a cueilli.
             J'errais donc, l'œil rivé sur le pavé vieilli
             Quand avec du soleil aux cheveux, dans la rue
             Et dans le soir, tu m'es en riant apparue
             Et j'ai cru voir la fée au chapeau de clarté
             Qui jadis sur mes beaux sommeils d'enfant gâté
             Passait, laissant toujours de ses mains mal fermées
             Neiger de blancs bouquets d'étoiles parfumées. 
            ",5.067102432250977
660,GPT2-large,244.9437441089868,"Hurra , hurra ! Die nächste Schlacht ist op
Hurra , hurra ! Die nächste Schlacht ist op
Ich bin der Tod das war ich immer schon
Ich bin der Tod das war ich immer schon
Ich bin der Tod das war ich immer schon
Hurra , hurra ! Die nächste Schlacht ist op
Hurra , hurra ! Die nächste Schlacht ist on .
Ich bin der Tod das war ich immer noch
Ich bin der Tod das war ich immer noch ,","O all ihr Hoffnungen, du holder Trug
       Des ersten Alters! Immer kehrt die Rede
       Zu euch zurück mir, und im Gang der Zeit,
       Im Wandel der Gedanken und Gefühle,
       Bleibt 
      ihr mir unvergeßlich. Ruhm und Größe
       Sind nur Phantome; Lust, Besitz sind Ziele
       Vergeblichen Bestrebens; ohne Frucht
       Bleibt unser Dasein stets, ein nutzlos Elend.
       Und ob auch inhaltsleer der Jahre Lauf
       Mir ist, und öd und trüb mein sterblich Dasein,
       Es raubt, ich seh's, Fortuna wenig mir!
      
 Doch ach! so oft an euch zurück ich denke,
       O meine alten Hoffnungen, an euch,
       O meine ersten, liebsten Phantasie'n,
       Und ich dann blicke auf mein leiderfülltes,
       Mein dunkles Leben, und bedenke, daß mir
       Von all den Hoffnungen der Tod nur blieb:
       Dann schnürt sich mir das Herz zusammen, dann
       Empfind' ich, daß 
      kein Trost für mich erblüht.
       Doch wenn der oft gerufne Tod zur Seite
       Dereinst mir steht, und meines Unglücks Ende
       Gekommen ist, wenn diese Erde mir
       Ein fremdes Thal ist, und aus meinem Blick
       Die Zukunft schwindet – 
      euer noch gewiß
       Werd' ich gedenken, und auspressen wird
       Mir einen Seufzer jenes Bild, mir bitter
       Noch machen den Gedanken, daß vergebens
       Ich lebte, mir die Lieblichkeit des Tags,
       Der diesem Leben mich entführt, noch trüben.",5.6767354011535645
661,GPT2-large,13.73321918321335,"Keinen Punkt auf dieser Welt hat
anders je der Mensch sich soll
als zu sagen Na wenn du mein !
Wenn du mein bist , hat mein Leben sich
doch auf jeden Fall nicht mein
Wenn du mein bist , hat mein Leben sich
Meiner Mutter ging es gar schlimm ;
sie war blind , sie war verdorben ganz
nach dem Stich , wo du dein Kind hast 
das war sehr sie ist mir nicht .","Einsamer Vogel du! kommt einst der Abend
       Des Lebenstags, den dir das Schicksal gönnte,
       Dein Thun und Dasein, könnte
       Dichs je gereu'n? Nein! Ein Geschenk der Mutter
       Natur sind deine holden Lebensfreuden!
       Mir aber, ist zu meiden
       Mir nicht vergönnt die Schwelle
       Des Alters, die verhaßte,
       Spricht einst mein Aug' nicht mehr zu fremden Herzen,
       Ist leer dem Blick die Welt, und kaum so helle
       Die Zukunft als die Gegenwart: wie wird mir
       Erscheinen dann mein Leben,
       Mein zwecklos Thun, mein irdisches Geschicke?
       Erfassen wird ein Grausen mich, und trostlos
       Zurücke wenden werd' ich oft die Blicke! 
      ",5.677820682525635
662,GPT2-large,36.083433856065305,"Bauen will ich , groß und mächtig , 
Wie des Schöpfers Geist es wollte . 
Also ward es bald beseelt mich , 
Wie mich oft die neue braut 
Alles klein ? nein klein und ganz fein 
Alles nach sein eignem willen ? 
Nah und fern und fern und nah sein , 
Niemals sähe mans genau so . 
Wie sich jeder gern vereinigt , 
Alles klein ? nein klein und fein ist","Noch bin ich hier im Schoß des freien Volks;
        Doch schon erblick ich an den fernen Ufern
        Die Länder, wo der Königszepter herrscht,
        Wo alle sich des Einen Willen fügen,
        Und alles Glück liegt in dem Worte Gunst.
        Hier ist kein Vornehm, kein Gering, hier sieht
        Dem Bürger sich der Bürger gegenüber;
        Und keiner steht so hoch, daß er auf andre
        Mit stolzem Blick hinunterschauen kann.
        Und wem die Kraft gegeben ward von Gott,
        Dem ist kein Weg verschlossen, sie zu zeigen,
        Und jeder sucht die Stelle, die ihm ziemt.
        Freimütig darf die Zunge sich bewegen,
        Nicht bei der Klugheit fragt sie sorglich an,
        Wenn sie die Schätze der Gesinnung öffnet.
        Hier spendet niemand Gnaden aus als Gott,
        Und ewig dauert nur die Herrschaft Gottes.
        Hier führt nicht blinde Liebe zu dem Einen,
        Nur Sorge für des Ganzen Wohl das Volk.
        Kein Demutsblick der Unterwürfigkeit
        Wird hier gesehn, und niemand ist, an den
        Man immerwährend schöne Worte richtet,
        Und der zuweilen nicht ein hartes hört.",5.0569305419921875
663,GPT2-large,45.60259339699693,"Ich sah dich schreiten , sah dich gehen , 
Ich hab es lang gesehn du bist ein Stern 
Mein Geist wird ihn mit dir betreten ! 
Ich bin ein Kind , war selber einmal Kind 
Ich bin ein deutscher Mann geworden 
Ich will dich sehn , und weiß ich , daß du kommst ,","Als ich zuerst die Welt begrüßte,
          So schrie ich als ob man mich spießte;
          Als ich zum Knaben vorgerückt,
          Hab' froh ich in die Welt geblickt;
          Dem Jüngling ist das schon vergangen,
          Doch blieb er an der Hoffnung hangen;
          Als Mann hab' Wackres ich gewagt,
          Doch wackrer ward ich noch geplagt;
          Am Ziele meiner Lebensreise
          Denk' ich: wie war das Kind doch weise!",5.80482292175293
664,GPT2,59.963158926480496,"Ist dies der tiefe Sinn der Seele ,
Dem schönen Geist gehört die Welt .
Du hörst des Lebens süße Klagen !
Ich träume wohl an jedem Ort ,
Ich träume oft davon und staune .
Ich habe wohl ein Herz als Ziel .
Ist dies der tiefe Sinn der Seele . 
Ich träume wohl an jedem Ort .","All in einem, Kern und Schale,
       Dieses Glück gehört dem Traum ...
       Tief begreifen und besitzen!
       Hat dies wo im Leben Raum? ...",4.83238410949707
665,GPT2-large,18.49193496163902,"Und diese hohen festen waren
Verständlich Wer war , der sie dir bekannt ?
Nicht Worte konnten sie dir wecken
Doch tiefer hat sich unser Blick gesenkt
Auf seines Fühlens tiefe gründen
Das Werk ist also gut es trägt dich über
Von unsrer Liebe , unserm wesen
Und unser aller Dasein wird erhellt
Vom Licht , vom Licht des ewgen werkes
Was soll mit diesen Geistern noch geschehn","Dessen Macht kein Maß der Erschaffnen ausmißt;
           Dessen fernhin dämmerndes Licht Begeistrung
           Kaum erreicht, hochfliegend: den Geist der Geister!
                       Betet ihn an! Gott!",5.160314083099365
666,GPT3,0.7073075524680691,"Manche nennen das ein Held ich
Für mich ist das nur ein Mensch sein
C'est la C'est la So was kann ein Held sein .
Leb wie du Sei wie du magst sein .
So wie siehst aus bist und klingst du
Ist ist doch nichts so wie das
C'est la C'est la klein und laut und das ist
dumm ist auch ein Leben weiter .
Geh entschlossen deinen Weg dir 
Egal ob klein und laut und wie lang","Wie hab' ich nun mein Leben verbracht?
           Hab' viel gesungen, hab' viel gelacht,
           Unzähligen Menschen Freude beschert,
           Doch den Fröhlichen stets lieber zugehört.
           Denn mein Gedicht, wenn man's nicht übel nimmt,
           War immer zuerst nur für mich bestimmt.
           Und ward's mit den Jahren wesentlich stiller,
           Mir selber pfeif' ich noch oft einen Triller
           Im Genusse der höchsten Lebensgabe,
           Daß ich nie einen Menschen verachtet habe.
           Nur mit Einem lag ich in ewigem Streit,
           Mit dem hohlen Götzen der Feierlichkeit.
           Denn ein vornehmer Mensch ist selbstverständlich,
           Macht nicht seine Vornehmheit extra kenntlich
           Und wird sich mit größtem Gewinn bequemen,
           Den eigenen Wert nicht ernst zu nehmen,
           Weil ihm die, so er sich zu Gast gebeten,
           Dann reicher und freier entgegentreten. –
           Und wenn nun das Trugbild mählich entschwebt,
           Dann sag' ich: Ich habe genug gelebt
           Und verspüre wahrlich kein großes Verlangen,
           Die Übung noch einmal von vorn anzufangen,
           Denn für den Einzelnen der Ertrag
           Ist plus minus null für jeglichen Tag.
           Was aber irgend übrig bleibt,
           Wird der Kraft der Lebendigen einverleibt.",6.0950236320495605
667,GPT3,13.621863989628961,"Das ist eine gute Frage nun
Sterben ist nicht leicht zu nennen
Aber wir wollen es nicht tun
Na , das wäre unser Tod
So Ach , ja das ist ein Jammer auch ,","Ist leider sie tot, was verschlägt das?
              Ein Unglück ist es doch nur,
          Kein Fehler, es lieget das Totsein
              In solcher Stuten Natur.",5.691329002380371
668,GPT2-large,88.85489551599598,"Es wallt der Wald ein ewger Frühling , 
Es glüht die See ein ewger Sommer . 
Der See , der Berg , der ewige Frühling . 
Der Mond in seinen tiefen Weiten . 
Der Mond in tiefen blauen Weiten . 
Es wölbt dein Mantel seine Glätte . 
Der Mond in tiefen blauen Weiten . 
In deinem Mantel wiegt der Frühling 
Das ewge Eis in seinen Tiefen .","Fels und Geröll ringsher
          Und weite, weite Felder,
          Drauf ew'ger Winter weiße Aussaat hält. Unten tief
          Das Meer,
          In das die Sonne
          Purpurnes Blut aus glühenden Wunden tropft . . .",5.286730766296387
669,GPT2-large,36.95940174449832,"Von seines Schattens langem Schleier trennen
Und ihm zur Strafe für sein ganzes Streben
Den Kopf gewaltsam nebst dem hohen herzen
damit dem nächsten Baum im Wege setzest ?
Wenn du nicht völlig in die Luft zerfielest
Wenn du nicht ganz bereits in Luft zerfällest ,
Wenn du nicht ganz bereits in Luft geblieben
Wenn du nicht völlig in den Tag versinkest .
Wenn du nicht ganz bereits dahin zerfallest
Wenn du das Größte von dir selbst erfüllest","Strömst du nicht aus die Luft, und athmest sie nicht ein,
        So wird dein Lebensdocht alsbald verglommen sein.",5.803175926208496
670,GPT3,14.454973010516778,"Einzig ist es , was sich da zeigt
Manches Mal im höchsten Glück er
freudig ist und auch voll Kummer
Manchmal auch in tiefster Nacht nicht .
Angst und Freud und Leid und Lust sind
wechselnd In der Seele drin sein
Wie in einem buntem teppich .
Nur die Frage bleibt der Sinn
Tief verborgen in der sonne
Warm und kalt und weit und trocken
Unbegreiflilch weit und offen
Liegt die Erde vor der Sonne
Still und regungslos und ruhig
Wie ein toter kalter Stein ist
Nur die Frage bleibt der Überrest","Und da sucht das Aug oft so vergebens
      Ringsumher und findet alles zu;
      So vertaumelt sich der schönste Teil des Lebens 
      Ohne Sturm und ohne Ruh,
      Und zu deinem ewgen Unbehagen
      Stößt dich heute, was dich gestern zog.
      Kannst du zu der Welt nur Neigung tragen,
      Die so oft dich trog
      Und bei deinem Weh, bei deinem Glücke
      Blieb in eigenwillger, starrer Ruh?",4.7449164390563965
671,GPT2-large,15.231892052890013,"Aus diesem Grund der ganzen gegend
Der alte Klopstock , dessen Lehren
Der Menschheit nie getadelt hätten
Das ganze Ding , das seine Zeiten
Gebären wird zum großen leben
Er wird für seine Taten loben .
Doch ist das alles fromme reden
Mit welchen Worten es bewehret
Die Erde , die sich schloß die hölle
Und übermüthig ihre ganze Seele","Und so harrest du nun,
       Harrst Jahrtausende lang,
       Ob nicht die Erde einmal
       Aufächzend und spaltend
       Des Steines granitene Wand
       Aus den ehernen Klammern
       Die Menschheit löse und dich,
       Ob nicht mit Bogen und Speer
       Ein Heros der Liebe dereinst
       Rettend vom Himmel hernieder
       Dir schwebe und mit sicherem Wurf
       Den Geier euch beiden erlege,
       Der rastlos umkreisend
       Mit unstillbarer Gier
       Ewig am Leben euch zehrt! 
      
 Wird er je kommen, der glühend
       Ersehnte, gesegnete Tag,
       Wär's in Jahrtausenden auch,
       Wird er je kommen, der allen leuchtet
       Mit gleich erwärmendem Strahl,
       Der Licht bringt ohne Schatten,
       Wissen ohne Zweifel, Bildung
       Ohne Entnervung? Wird er je kommen?",5.236663341522217
672,GPT2-large,15.107825023925836,"Ihrem Herzen gilts zu sagen wohl
dieß das Ja das Nein das Aus dem
Nun die aller letzte Frage noch
bleibt die Wollen Sie das Kind nicht ?
Oh was , wenn der Vater es nicht mehr
will es dann die Mutter wohl sein
Oder hat es die Mutter dir auch
Oh was , wenn das Kind zum brunnen
wollen sie das schöne Kind nicht mehr ? 
Wollen Sie Ihr Kind nicht auch so ?","Seht mir doch mein frommes Kind!
          Keine bitterböse Sieben
          Würd ihr Mütterchen so lieben.
          Leutchen, möchtet ihr so eins? –
          O ihr kriegt gewiß nicht meins!",5.3917059898376465
673,GPT2-large,20.040165339926137,"Das hat mir kein Mensch vergeben
das hat mir kein Mensch verboten eben
das das war Ich habs vergessen !
Das war eine schwere Sünde wohl ,
die man auch nicht leicht vergißt so 
daß man auch in diesem Leben noch","Und kaum ist's verhallt,
          Vergess' ich es bald,
          Vergesse, um zu vergeben,",4.586087703704834
674,GPT2-large,50.97290178464657,"Die Formen sind für Menschenkinder , 
Es blüht die Lieb auf Erden nimmer fort , 
Es rauschen nicht Thränen durch die Lüfte ! 
Da sprachs der alte Vater mit triumph ! 
Doch als sie schritten auf die Brücke , 
Dem Sarg entflog das Weib vor Schrecken bleich , 
Und schwieg ein Weilchen , schwieg sie wieder 
Sie schlang und hielt die Hand des Alten fest 
Und nahm die Rose aus dem Arme , 
Daß sie sie segne seinem Haupt zu Hauf","Ja, alle Herzen
       Erfreun sich. Wann verränne
       So lieblich, so willkommen
       Das Leben uns, wann thäte
       Sein Tagewerk der Mensch so eifrig, kehrte
       So gern zum alten Thun zurück, begänne
       So gern ein neues? Wann gedächt' er minder
       Der Uebel? Freuden, ach, sind stets nur Kinder
       Des Schmerzes. O der eitlen Lust, entsprossen
       Der Angst, durch die so eben
       Vorm Tod gebebt, wenn früher
       Zum Abscheu war das Leben,
       Durch die so lang die Menschen
       Blaß, schweigend, frostdurchschauert,
       Bedeckt von Schweiße, zitterten im Dunkel,
       Da furchtbar uns bedräute
       Gebraus und Regenguß und Blitzgefunkel!",5.0610833168029785
675,GPT2-large,34.20333214492028,"Da und dort ein seltner Schein sich
Das und das , es fehlt mir ja noch
Das und das , es fehlt mir noch was ,
Alles nach der eignen Art sein ;
Alles strebt nach eigner nähe
Alles nach der eignen Art sich
Nah und fern und fern und nah sein ,
Mir im Wege steh ich dir schon ;
Nah und fern und fern und nah sein , 
Zum Erstaunen bin mir ich hier !","Oft, wenn ich so dich sehe,
       Wie still du schwebst hoch über öden Planen,
       Die fern begrenzt sind von dem Himmel – oder
       Wenn sacht du deine Bahnen
       Hinwallend mir und meiner trauten Heerde
       Zu folgen scheinst, und ich dazu den Schimmer
       Der Stern' am Himmel all betrachte, sinnend
       Sprech' ich sodann: Was soll all dieß Geflimmer?
       Was sollen sie, die schrankenlosen Weiten,
       Dieß endlos tiefe Blau, die Einsamkeiten,
       Die unermeßnen? und ich selbst, was bin ich?
       So mit mir selber sprech' ich, und von dieser
       Unendlichen Behausung,
       Der prächt'gen, mit unzähligen Bewohnern,
       Vom Streben und Bewegen
       Der himmlischen so wie der ird'schen Dinge,
       Die immerdar, von wo sie ausgegangen,
       Zurückgewandt, sich drehn in ew'gem Ringe –
       Nicht einzusehn vermag ich
       Den Nutzen und Gewinn davon – du aber,
      
 Jüngling, unsterblicher, du weißt wohl Alles!
      
Ich fühle, weiß nur Eines,
       Daß dieß mein ew'ges Irren
       Und mein gebrechlich Dasein
       Mag unbekannten Mächten Freuden geben,
       Mir selbst jedoch zur Qual nur ist das Leben.",4.908554553985596
676,GPT2-large,29.052887439899372,"Es trägt den Geist , in Kampf , das Elend , der nacken
Der Bürger Krieg , wie uns das Schicksal grade
Beladen hat mit dem , was in den Adern
Die Menschen frisch und frei mit jedem Tage ,
Mit jedem Jahre weiter rinnt aufs neue
Wenn ich am Abend des ersten Tags der tage
Im engen rüstgefüllten Hause saß ,
Den freien Blick auf meine Heimat lage .
Und wie ich dann bei mir im Geiste stand 
Und fühlte , daß ich wieder ging zur Schwelle ,","Und wir? Wir sollten unsern Nacken beugen,
        Den Hohn ertragen und mit Zittern schweigen?
        Brennt in den Adern uns kein Feuer mehr
        Des edeln Zorns ob tief gekränkter Ehr'?
 Des Zorns, der in der Väter Brust gelodert,
        Wenn sie vom Erbfeind Rechenschaft gefordert;
        Des Zorns, der auf der Trift am Schornathurm
        Die Dränger niederwarf wie Donnersturm?
        Hat er nun ausgeflammt? So hör' ich fragen;
        Ward in des Friedens langem Wohlbehagen
        Das Volk entnervt und feig und matt,
        Daß es kein Herz mehr für die Ehre hat?
        O dann sei unser Wappenschild zertrümmert,
        Das einst im Glanz des höchsten Ruhms geschimmert!
        Dann sei zerbrochen unser altes Schwert,
        Das oft vom Lande Unbill abgewehrt!
        Dann geh' zerrissen ewiglich zu nichte,
        Die Heldenchronik unserer Geschichte!
        Und, nicht zu überleben deine Schand',
        Versink' in Abgrund, armes Vaterland!",5.227379322052002
677,GPT3,14.72548848003978,"Doch , wehe dir ! Wenn nur das Schöne 
Nicht dir zu niedrig scheint und groß , 
Weil du im Morgentor des Schönen 
Ein Dorn am Rosenbusch genoß . 
Ein Dorn am Rosenbusch des Schönen , 
Bevor der Sonne Strahlen bricht . 
Denn wenn das Schöne dich nicht heißen 
Und sich von dir nicht mehr erquickt , 
Wird niemals auch das Schöne nennen 
Dich Freund in jener Ferne Welt .","    Wenn die Blumen aus dem Grase dringen,
      Gleich als lachten sie empor zur Sonne,
      Morgens früh an einem Tag im Mai,
         Und die Vögel lieblich dazu singen
      Ihre schönsten Weisen – welche Wonne
      Meinet ihr, daß dieser ähnlich sei?
         Ach, man glaubt sich halb im Himmelreiche;
      Soll ichs sagen, was ich dem vergleiche,
      Wohl! so sag ich, was mein Aug erquickt
      Heut und immerdar, wenn ichs erblickt.
     Denkt: ein schönes Edelfräulein schritte
      Reich- und feingeschmückt die Straße nieder,
      Daß sie unterm Volke sich ergeht,
         Fröhlich in der Dienerinnen Mitte.
      Züchtig blickt sie um sich hin und wieder,
      Wie die Sonne neben Sternen steht.
         Ach, der Mai mit allen Wundergaben
      Kann doch nichts so wonnigliches haben,
      Als ihr süßer Leib – mit leichtem Sinn
      Gäb ich alle Blumen für sie hin.",5.461245059967041
678,GPT2-large,22.869809311239624,"Wenn auch die Weltgeschichte sich bewegt
Verschwendrisch ist und voller Widersprüche
Sie bleibt zurück sie lehrt uns doch Geduld
Und in uns selber unsrer Fehler Güte
Aus unsern eignen Schwächen uns gefällt
Wieviel der Tücke kann aus eigner fehlen
Doch mehr als dieses daß wir doch Geduld !
Ich , dessen Worte hier zu Boden fallen ,
Beschwöre feierlich dazu Geduld ! 
Ihr habt gehört was jene Worte sagen","Oh ihr sollt dies Wort
       Weder als Loskauf
       Noch als Verzweiflung sagen.
       Euer Horizont erweitet sich,
       Wenn euer Hirn fromm ist.
       Mühe weiß es,
       Und Möglichkeit
       Tut es,
       So wächst die Wahrheit,
      
Weil ihr denkt. 
      
 Denn euer Denken
       »Seid« ihr dann,
       Das ist aus Unendlich
       Das euch adäquate
       Erwachen aus dem WAHN.
       Also wer nicht »zaubern« will
       Und auch nicht vergewaltigen,
       Der denkt und wartet,
       Dann »weiß« er seine GEDULD
       Und den »Sinn« des Fließenden.
       Dann erst ist seine Endlichkeit
       Diese Endlichkeit selbst
       Und kein Abgetrenntes.
       Der »Blick aus Unendlich«
       Ist so unbestechlich klar.
       Die Welle eures Endlichen
       »Weiß« dann ihre »Grenzen«,
       Wie sie diese »wandelt«,
       Weil ihr »fließende Unendlichkeit«
       Was soll da »vergeblich« sein?
       Nur euer WAHN!
       Geduld – Geduld –
       Nichts andres hilft.
       Und eure GUETE
       Ist stärker dann
       Denn letzter Selbsthaß,
       An dem ihr leidet.
       Oh Geduld – Geduld – 
      ",5.171748161315918
