author;title;vers;Reimschema;
J.C. Günther;25. - (Die großmüthige Gelassenheit.);"Ich hab' es längst gesagt,
       So sehr mich alles plagt,
       So wenig fällt mein Muth vor Kummer hin;
       Die Hoffnung ist mein Schild,
       Und wenn die Mißgunst billt
      
billt, 3. 
      praes., von bellen.,
       So such' ich Trost bei mir und bleibe, wie ich bin.";;
J.C. Günther;25. - (Die großmüthige Gelassenheit.);"Mein Glücke schläft zwar stark,
       Das Weh frißt Blut und Mark,
       Und was mich sieht, das greift mich feindlich an.
       Wie sollt' ich ängstlich schrein?
       Verzweifle nur! O nein!
       Es lebt ja noch die Zeit, die alles ändern kann.";;
J.C. Günther;25. - (Die großmüthige Gelassenheit.);"Ich hab' es oft gesehn,
       Daß die, so heute flehn,
       Der Morgenröthe Glanz mit Trost erquickt;
       Und mancher, dessen List
       Den Purpur nächst
      
nächst, jüngst. geküßt,
       Durch einen jähen Fall dem Glück im Schoß erstickt.";;
J.C. Günther;25. - (Die großmüthige Gelassenheit.);"Ihr Herzen, derer Noth
       Mit langer Marter droht,
       Vertraut doch nur dem Himmel und der Zeit!
       Bedenkt, daß Last und Weh
       Die Großmuth stets erhöh,
       So wie Gefahr und Kampf den Helden Palmen beut.";;
J.C. Günther;25. - (Die großmüthige Gelassenheit.);"Komm, Hoffnung, küsse mich,
       Mein Geist umarmet dich
       Und trifft in dir den Himmel auf der Welt.
       Du solt mein Leichenstein
       So wie mein Brautkleid sein
       Und bleibst mein letzter Trost, wenn alles bricht und fällt. 
      ";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"In der Ruh vergnügter Sinnen
       Steckt das höchste Gut der Welt,
       Und dieß Kleinod zu gewinnen,
       Braucht man weder Staat noch Geld,
       Weil ein jeder stündlich sieht,
       Daß, wer heute trotzt und blüht,
       Morgen oft am Ruder zieht.";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"Aeußerliche Pracht und Güter
       Sind ein Schein verdeckter List,
       Die vor niedrige Gemüther
       Ein geschmücktes Fallbrett ist;
       Wer hier blind und sicher tritt,
       Dessen unbedachter Schritt
       Nimmt die Reu' in Abgrund mit.";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"Was uns noch bei grünen Jahren
       Zärtlich und galant entzückt,
       Ist ein Kram voll schöner Maaren,
       Die der Zeiten Flucht entrückt,
       Da denn oft der beste Kuß
       Durch des Alters Ueberdruß
       Wein zu Essig machen muß.";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"Gleichwohl darf kein thöricht Grämen
       Solchen Lauf verzagt beschrein;
       Was uns Zeit und Vorsicht nehmen,
       Bringt die Hoffnung stündlich ein;
       Denn ein Herze kluger Brust
       Macht, so viel du leiden must,
       Sich bei allem eine Lust.";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"Mir zu Liebe fängt das Glücke
       Wohl nicht erst was Neues an,
       Da kein sterblich Flehn die Tücke
       Seines Eifers beugen kann;
       Ob es noch so stürmisch thu,
       Singt mein Geist bei stiller Ruh
       Doch ein höhnisch Lied dazu. 
      ";;
J.C. Günther;26. - (Die Selbstzufriedenheit.);"Immerhin, ihr wilden Grillen!
       Nichts erwirbt euch mein Gehör.
       Ihr verderbt Verstand und Willen,
       Aber mir wohl nimmermehr.
       Unter der Ergetzlichkeit
       Einer Selbstzufriedenheit
       Rührt mich weder Gram noch Neid.";;
J.C. Günther;27. - (Die seufzende Geduld.);"Morgen wird es besser werden,
       Also seufzt mein schwacher Geist,
       Den die Menge der Beschwerden
       Ueber allen Abgrund reißt.";;
J.C. Günther;27. - (Die seufzende Geduld.);"Aber ach, wenn bricht der Morgen
       Und das Licht der Hoffnung an,
       Da ich die so langen Sorgen
       Nach und nach vergessen kann?";;
J.C. Günther;27. - (Die seufzende Geduld.);"Sclaven auf den Ruderbänken
       Wechseln doch mit Müh' und Ruh,
       Dieß mein unaufhörlich Kränken
       Läßt mir keinen Schlummer zu.";;
J.C. Günther;27. - (Die seufzende Geduld.);"Niemand klagt mein schweres Leiden,
       Dieß vergrößert Last und Pein.
       Himmel, laß mich doch verscheiden,
       Oder gieb mir Sonnenschein!";;
J.C. Günther;27. - (Die seufzende Geduld.);"Will ich mich doch gerne fassen,
       Wenn mich nur der Trost erquickt,
       Daß dein ewiges Verlassen
       Mich nicht in die Grube schickt. 
      ";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld, ihr schwachen Sinnen!
       Zittern hilft nicht vor den Tod.
       Feige Seelen müssen passen
       Und die Palmen überlassen,
       Denn sie sterben vor der Noth.";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld! Wenn Spötter rasen,
       Ist die Drohung oft nur Wind;
       Eichen wachsen oft aus Steinen.
       Vor dergleichen Ruthen weinen,
       Zeigt ein unbesonnen Kind.";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld! Das falsche Glücke
       Prüft die Helden durch den Streit;
       Ohne Blut ist wohl kein Siegen,
       Und ein wahres Selbstvergnügen
       Kommt nicht ohne Kampf und Leid.";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld, wenn Neider prahlen,
       Denn es ist ein Uebergang!
       Eh wir oft die Hand verkehren,
       Wird ihr Lachen schon zu Zähren,
       Und die Lust ein Mordgesang.";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld! Die rechte Liebe
       Grünet auf Beständigkeit;
       Läßt uns manche Schönheit warten,
       Giebt uns endlich doch ihr Garten
       Blumen der Zufriedenheit.";;
J.C. Günther;28. - (Die großmüthige Geduld.);"Nur Geduld! Auf Sturm und Blitzen
       Wird die Luft so rein als klar;
       Wetter, Feind und Neid und Glücke
       Machen mir nicht nasse Blicke;
       Darum sing' ich in Gefahr:
       Nur Geduld! Auf Sturm und Blitzen
       Wird die Luft so rein als klar. 
      ";;
J.C. Günther;29. - (Als er sich über die Hartnäckigkeit des Glückes beschwerte.);"Sage doch, verstocktes Glücke,
       Was dir wohl mein Herz gethan!
       Ist es Schlummer oder Tücke,
       Daß ich dich nicht wecken kann?
       Sind die Thränen zu geringe,
       Die ich dir zum Opfer bringe,
       Wenn das Leid
       Und der Neid
       Meinem Lager Dornen streut?";;
J.C. Günther;29. - (Als er sich über die Hartnäckigkeit des Glückes beschwerte.);"Himmel, willst du mich versorgen,
       O so bitt' ich, eil' einmal!
       Meines Lebens Lenz und Morgen
       Stirbt mir unter Gram und Qual;
       Daß ich vor der Welt nicht klage,
       Zeigt die Größe meiner Plage.
       Rette du
       Meine Ruh,
       Oder schleuß die Augen zu!";;
J.C. Günther;29. - (Als er sich über die Hartnäckigkeit des Glückes beschwerte.);"Schweigt nur, schweigt, ihr müden Sinnen,
       Und besucht die Einsamkeit;
       Wenn die Zähren heimlich rinnen,
       Bringt der Schmerz Zufriedenheit;
       Eure Sehnsucht nach Vergnügen
       Wird schon noch das Ihre kriegen;
       Ungeduld
       Häuft die Schuld
       Und verweilt
      
verweilen, aufhalten, verzögern. des Himmels Huld.";;
J.C. Günther;30. - (Auf das Glücke.);"Du Abgott niederträchtger Sinnen,
       Dich, falsches Glücke, red' ich an:
       Was willst du noch von dem gewinnen,
       Der nun nichts mehr verlieren kann? 
      
 Du stäupst nur einen tauben Rücken
       Der Draht und Geißel müde macht,
       Und ohne sich vor dir zu bücken,
       Den aufgefangnen Streich verlacht.";;
J.C. Günther;30. - (Auf das Glücke.);"O spare die zerschmißne Ruthe
       Auf einen, welcher besser fühlt!
       Ich trotze dich mit diesem Blute,
       In welchem sich dein Jachzorn kühlt.
       Mir jagt der Blitz von deinem Keile
       Kein blind und tödtlich Schrecken ein,
       Und eh' ich kläglich fleh' und heule,
       Eh soll mein Fleisch zerrissen sein.";;
J.C. Günther;30. - (Auf das Glücke.);"So, so! Verdopple Schlag und Eifer!
       Schlag schärfer und begreif dich
      
sich begreifen, zu sich kommen, zur Besinnung kommen, z. B. in der Wuth. nicht!
       Der Schmerz erregt mir Jäscht
      
19 Jäscht, Jischt (Gäscht, Gischt), Gärung, das Aufbrausen. und Geifer,
       Den spei' ich dir ins Angesicht;
       Dein Rasen dient mir zum Gespötte,
       Und könnte mir mein Wunsch geschehn,
       Daß jede Wunde Lippen hätte,
       So wollt' ich dich recht grausam schmähn.";;
J.C. Günther;30. - (Auf das Glücke.);"Was ist das Absehn deiner Tücke?
       Wie, soll ich vor dein Altar knien?
       Wie, soll ich mit bethräntem Blicke
       Dein schnelles Segel an mich ziehn?
       Wie, soll ich, o du stummer Götze,
       Der wahren Weisheit untreu sein
       Und vor den Koth geringer Schätze
       Dir Herz und Ruh' und Andacht weihn?";;
J.C. Günther;30. - (Auf das Glücke.);"Du willst vielleicht, ich soll dich ehren,
       Ach, laß dir nur die Lust vergehn!
       Dieß soll man wohl nicht eher hören,
       Als bis die Bäum' am Himmel stehn.
       Wie, soll ich mich zu Tode grämen?
       Nein! Dir zuliebe sterb' ich nicht;
       Und willst du mir die Zunge lähmen,
       So flucht der Augen finstres Licht. 
      ";;
J.C. Günther;30. - (Auf das Glücke.);"Ich leb', und das nur dir zu Trutze,
       Du kriegst kein gutes Wort von mir.
       Ein Narr verlangt nach deinem Schutze
       Und klopft an deine Gnadenthür.
       Eh' ich dein Tischgast heißen sollte,
       Eh fräß' ich Kleien, Leim
      
Leim, Lehm. und Stroh;
       Und eh' ich dir gehorchen wollte,
       Eh dient' ich gar dem Pharao.";;
J.C. Günther;30. - (Auf das Glücke.);"Versuche mich mit schärferm Grimme,
       Versalze mir die junge Zeit!
       Verändre meine Menschenstimme
       Und mach' ein glühend Rind
      
ein glühend Rind, der eherne Stier des Phalaris von Agrigent, 
      Ovid. ars am. 1, 653. bereit!
       Dann will ich dir zur Schande brüllen
       Und mehr verstockt als jammervoll
       Das Ohr mit solchen Flüchen füllen,
       Daß Tag und Licht verschwarzen
      
verschwarzen, schwarz werden. soll.";;
J.C. Günther;30. - (Auf das Glücke.);"Komm, laß mich in dem Mörser stoßen,
       Komm, flicht die Glieder um dein Rad;
       Was gilts? Du solt dich mehr erboßen,
       Wenn keine Marter Wirkung hat;
       Und würde mir der Hals gebrochen,
       Dieß kannst und schaffst du nicht so leicht,
       So soll dich auch mein Aas noch pochen,
      
pochen, 
      trans., 
      Trotz bieten.
       Das manchmal desto schwerer weicht.";;
J.C. Günther;30. - (Auf das Glücke.);"Man seh' nur deine großen Knechte,
       Die Gold und Ehr' und Stand erdrückt;
       Sie machen die Gewalt zum Rechte
       Und werden nimmermehr erquickt;
       Sie hungern bei den vollen Schüsseln
       Nach ruhiger Zufriedenheit;
       Der Geiz beschwert sie nebst den Schlüsseln
       Mit Argwohn, Müh' und Furchtsamkeit.";;
J.C. Günther;30. - (Auf das Glücke.);"Vor diesem war man bei der Eichel
       In Fried' und Sicherheit vergnügt;
       Jetzt lechzt man nach der Fürsten Speichel
       Und sucht Gefahr, wo Purpur liegt. 
      
 Die meisten ringen nach den Sorgen,
       Erwerben, was den Kummer nährt,
       Und rechnen bis an lichten Morgen
       Und wünschen, bis die Seel' ausfährt.";;
J.C. Günther;30. - (Auf das Glücke.);"Mein Herz ist viel zu hoch geboren,
       Als daß ich in der Sclaverei,
       Zu der des Pöbels Mund geschworen,
       Ein Schimpf vor seinen Adel sei.
       Die Weisheit ist mein Leibgedinge,
       Mit dieser reis' ich durch die Welt;
       Und machen wir gleich kurze Sprünge,
       So glaub' ich, daß man seltner fällt.";;
J.C. Günther;30. - (Auf das Glücke.);"Es mag mich Neid und Feind verletzen,
       Es mag sich mir der Heuchler Heer,
       Ja, selbst der Tod entgegensetzen,
       Es komme Schmach und Unrecht her!
       Sie sollen doch nichts mehr erhalten,
       Als daß mein ungerächter Geist,
       So scharf sie mir die Brust zerspalten,
       Ein Herz voll kluger Hochmuth weist.";;
J.C. Günther;30. - (Auf das Glücke.);"Da hast du deine schöne Titel:
       Du Wetterhahn, du blindes Weib,
       Du Blaustrumpf
      
Blaustrumpf, natürlich nicht im modernen Sinne des Worts; die Bedeutung kann ich nicht errathen., du Verderbungsmittel,
       Du Hure vor des Pöbels Leib,
       Du Zauberbalg, du Thorheitsschwester,
       Du Wildfang, du Betrügerin!
       Wer straft mich, daß ich im Geläster
       An dir ein Atheiste bin?";;
J.C. Günther;31. - (Der ohne Mitleiden Leidende, in einem Traume vorgestellt.);"Ich warf mich nächtlich
      
nächtlich, in vergangener Nacht; vgl. 
      jährlich. in dem Bette
       Und dachte traurig hin und her,
       Woran ich mich versündigt hätte,
       Und was doch mein Verhängniß wär? 
      
 Ich sah den Trotz der reichen Thoren,
       Ihr Sauflied fiel mir in die Ohren,
       Sie schlugen Sorg' und Gott in Wind;
       Ich ließ den Glauben ziemlich wanken
       Und kam auf artige Gedanken,
       Die klüger bleiben, was sie sind.";;
J.C. Günther;31. - (Der ohne Mitleiden Leidende, in einem Traume vorgestellt.);"Darüber zeigte mir der Schlummer
       Ein ungewöhnlich Traumgesicht:
       Ein Weibsbild lief vor Neid und Kummer
       Und schien erbärmlich zugericht;
       Sie dachte sich mit Schrein und Zähren
       Des nahen Elends zu erwehren.
       Dieß Schrecken gab ihr Kraft zur Flucht,
       Allein die Armuth hielt sie wieder
       Und riß sie bei der Hecke nieder,
       In der sie Hülf' und Rath gesucht.";;
J.C. Günther;31. - (Der ohne Mitleiden Leidende, in einem Traume vorgestellt.);"Der Hunger fraß in Fleisch und Beine,
       Die Lügen sogen Mark und Blut,
       Die Laster wurfen Pfeil' und Steine,
       Die Thorheit sprach den Frevel gut.
       Die Unschuld sah die Angst von weiten
       Und wollt' – und ward auf allen Seiten
       Vom Aberglauben weg gejagt,
       Die Zeit kam auch mit ihrer Länge
       Und sprach: O halt nur im Gedränge,
       Du bist noch nicht genug geplagt.";;
J.C. Günther;31. - (Der ohne Mitleiden Leidende, in einem Traume vorgestellt.);"Die Gegend vor dem Trauerspiele
       Wies in der Näh' ein lustig Feld;
       Auf diesem lacht- und scherzten viele,
       Wie wenn man etwan Hochzeit hält;
       Es waren Freund' und Anverwandten,
       Die unsrer Aermsten Noth wohl kannten.
       Sie rief, sie schrie, sie weint und bat
       Und streckte die zerfleischten Armen.
       Nicht einer war, der aus Erbarmen
       Nur wenig Schritte näher trat. 
      ";;
J.C. Günther;31. - (Der ohne Mitleiden Leidende, in einem Traume vorgestellt.);"Drauf ächzte sie zum letzten male:
       Ach Himmel, hilf mir aus der Noth!
       Er that es mit dem schärfsten Strahle.
       Sein Mitleid war ihr schneller Tod;
       Die Feinde schleppten ihr Leiche
       Durch Wege, Sand, Morast und Sträuche;
       Ihr Grabmal war ein wüster Ort.
       Mein Aug' erschrak vor solchem Grimme
       Und wachte gleich von dieser Stimme:
       So schickt man deine Jugend fort.";;
J.C. Günther;32. - (Als er sich über seinen unglückseligen Zustand beklagte.);"Alles eilt zum Untergange,
       Nur mein hart Verhängniß nicht.
       Harter Himmel, ach, wie lange
       Zeigst du dein erschrecklich Licht!
       Soll es mir jetzund erscheinen,
       O, so gieb ihm bald sein Amt,
       Eh mich ein verzweifelnd Weinen
       Noch zu größrer Noth verdammt!";;
J.C. Günther;32. - (Als er sich über seinen unglückseligen Zustand beklagte.);"Ich, ein Mensch von schlechtem Zeuge,
       Kann mir selbst nicht widerstehn,
       Daß ich kaum gelassen schweige,
       Wenn die Wellen höher gehn.
       Fleisch und Blut behält im Schmerzen,
       Ueber die Vernunft das Feld,
       Und die Hoffnung steckt im Herzen,
       Welches keinen Wunsch enthält.";;
J.C. Günther;32. - (Als er sich über seinen unglückseligen Zustand beklagte.);"Hätt' ich Bosheit im Gemüthe
       Oder an den Lastern Lust,
       So verzieh' ich mich
      
sich verzeihen, 
      c. gen., verzichten auf.der Güte
       Deiner treuen Vaterbrust; 
      
 Aber ach, so wirst du finden,
       Prüfe Mienen, Herz und Sinn,
       Daß ich bei den Schwachheitssünden
       Doch nicht sonder Buße bin.";;
J.C. Günther;32. - (Als er sich über seinen unglückseligen Zustand beklagte.);"Zwar sind, die noch ärger leben
       Und mit Lastern Schaden thun:
       Die läßt du im Glücke schweben
       Und in ihrem Schoße ruhn.
       Sie verschwenden deinen Segen
       Nur zu Trotz auf meinen Fall,
       Handeln, wie die Thoren pflegen,
       Doch geräth
      
gerathen, gelingen. es überall.";;
J.C. Günther;32. - (Als er sich über seinen unglückseligen Zustand beklagte.);"Ich bezwinge mich hingegen,
       Brauche des Verstandes Kraft
       Und bemüh mich nach Vermögen
       Um Geduld und Wissenschaft;
       Gleichwohl ist in allen Sachen
       Auch mein bester Rathschluß blind,
       Daß sichs die zu Nutze machen,
       Die mir feind und schädlich sind.";;
J.C. Günther;33;"Gesundheit, Glück und Trost und alles ist nun hin;
       Mich wundert, daß ich noch der Feder mächtig bin,
       Allein, sie merkt es fast, wer da, nicht ich, geschrieben.
       Der Himmel sei verehrt, der, da mich vieles preßt,
       Mir gleichwohl noch den Schatz von wenig Freunden läßt,
       Die nicht aus Eigennutz noch blinder Einfalt lieben.";;
J.C. Günther;33;"Du bist, ich rühme mich auch bei der Spötter Hohn,
       Von meiner Poesie der erstgeborne Sohn
       Und krönst dadurch mein Haupt mit neuen Lorberzweigen;
       Mein Herz ist von Natur so gut und treu gesinnt,
       So bald ein Mensch nur Lust zur Wissenschaft gewinnt,
       So wallt' es vor Begier, ihm Rath und Weg zu zeigen. 
      ";;
J.C. Günther;33;"Ich hab' ein kleines Pfund an Weisheit und Verstand;
       Es würde dann und wann mit Nutzen angewandt,
       Wofern nur Feind und Noth den Vorsatz nicht betrögen;
       Jedennoch wenn auch nur ein einzig Wort bekleibt,
       Und mancher, der mir buhlt
      
buhlen, 
      c. dat., sich um Liebe bewerben., dem Zwecke näher treibt,
       So tröstet sich mein Geist, er wuchre nach Vermögen.";;
J.C. Günther;33;"Ein grob- und rauher Stein macht Eisen blank und scharf,
       Dieß Gleichniß zieh
      
ziehen, beziehen. auf mich; wofern ich rathen darf,
       So folge, werther Freund, dem aufgegangnen Lichte,
       Bau' eifrig auf den Grund, den Wolf und Leibnitz legt,
       Lies, prüfe, denk' und schreib. Was eigner Fleiß nicht regt,
       Das, wär' es noch so gut, kriegt selten reife Früchte.";;
J.C. Günther;33;"Erkennest du auch dich und Vieles, was die Welt
       Der forschenden Vernunft zur Uebung vorgestellt,
       So fang behutsam an, dein Glücke festzusetzen,
       Versorge Seel' und Leib und setz' ihr Heil in Ruh;
       Rast außen Neid und Sturm, so sieh mit Großmuth zu
       Und lerne Farben, Schein, Beweis und Wahrheit schätzen.";;
J.C. Günther;33;"Bewirb dich um den Kranz der wahren Dichterkunst,
       Sie ist der Weisheit Schmuck und bringt der Nachwelt Gunst.
       Wir leben, stirbt das Fleisch, im klugen Angedenken,
       Sie weckt, besänftigt, straft, erbaut, ergetzt und nützt,
       Giebt Enkeln Lust und Muth und macht den Geist erhitzt,
       Der Wahrheit, die man haßt, ein gütig Ohr zu schenken.";;
J.C. Günther;33;"Die Alten gehn dir vor, die nimm und lies mit Fleiß.
       Ihr Vorzug kostet sie viel Nächte, Kunst und Schweiß;
       Virgil beschreibt genau, Homer bewegt und lodert,
       Anakreon macht voll
      
voll, trunken., Catull kann zärtlich sein,
       Horaz ist reich und hoch, der Schwan von Sulmo
      
Sulmo im Sabinerlande, Geburtsort Ovid's. rein,
       Und, was der Sappho fehlt, ist, daß man Mehrers fodert.";;
J.C. Günther;33;"Der Neuen Kunst fällt ab; doch geht Petrarcha mit,
       Der nebst noch wenigen die rechte Straße tritt,
       Sonst hass' ich insgemein der Welschen hohe Grillen.
       Was Ludwigs Gnadenglanz in Frankreich aufgeweckt,
       Im Boileau, Racin' und Moliere steckt,
       Das kann ja auch die Lust gelehrter Sehnsucht stillen. 
      ";;
J.C. Günther;33;"Der Deutsche kommt fein spät. Vom Opitz halt' ich viel;
       Der Geist des alten Gryph und Flemmings gründlich Spiel
       Verdient die Ewigkeit so gut als Neukirchs Flöte;
       Im Canitz find' ich Gold; die edle Lindenstadt
       Versteht nicht, was sie schon an Rabners
      
Justus Gottfried Rabener, geb. 1655, starb als Rector zu Meißen 1699. »Nützliche Lehrgedichte«, theils in Versen, theils in Prosa. Satyr hat.
       Und manchem fehlt August, sonst würd' er ein Poete.";;
J.C. Günther;33;"Verdirb dein Urtheil nicht durch vielerlei Geschmack,
       Hab' einen weisen Freund, der scharf erinnern mag,
       Schreib wenig, aber gut, und schreite nicht auf Stelzen,
       Und da der Phöbus stets dem Volke, das er liebt,
       So wie auch Helden, nichts als Ruhm und Lorber giebt,
       So halt' es dir vor Schimpf, mit Reimen Geld zu schmelzen.";;
J.C. Günther;33;"Du willst nunmehr Bericht. Sobald ich Dresden ließ,
       Beweint' ich brünstiglich der Sachsen Paradies,
       Bis Hirschberg hielt der Fuß; drauf hinkt er, doch mit Freuden,
       In Meinung, sich davor in Striegau Guts zu thun;
       Hier dacht' ich mir, einmal mit Frieden auszuruhn,
       Und in der Aeltern Schoß der Lästrer Pfeil zu meiden.";;
J.C. Günther;33;"Ich ging, ich kam und sah, ach leider, nichts als Leid,
       Kein Vater ließ mich vor. So viel vermag der Neid
       Und List und Eigensinn und Haß und Aberglauben.
       Die treue Mutter lag, die Schwester weint' und schwieg.
       Ich zog mit Wehmuth aus; lieg, armes Striegau, lieg,
       Ich mag schon keinen Scherf aus deiner Asche klauben.";;
J.C. Günther;33;"Zwo Meilen führten mich nach Schweidnitz bei der Nacht,
       Die Ankunft ward sogleich der Misgunst zugebracht,
       Der Misgunst, der ich dort viel Hecheln angehangen:
       Die Feinde drohten Lärm und schritten schon zur That.
       Bleib, Schweidnitz, was du bist! Ich kenne deinen Rath
       Und habe schon in dir mein Gutes längst empfangen.";;
J.C. Günther;33;"Mit Sorgen, ohne Geld und durch die krümmste Bahn
       Gelangt' ich wunderlich im großen Breslau an.
       Ich zecht' auf Kreide los; was hilfts? Die Noth lehrt beten.
       Man sperrte mir das Maul mit viel Befördrung auf,
       Der Wind kam hinten nach und trieb mich hintern Lauf,
       Eh Waffen, Feind und Schuld den kurzen Paß vertreten. 
      ";;
J.C. Günther;33;"Zwei Stücke rühm' ich noch. Des klugen Breßlers Haus
       Gewann mein Dichten lieb. Hier wurden Schlaf und Schmaus
       Mit Lustgesprächen, Wein und Versen aufgezogen
      
aufziehen, in die Länge ziehen?;
       Voraus entzückte mich der schönen Wirthin Geist,
       Die Salz und Feuer führt und in der Feder weist,
       Es hab' ihr die Natur viel Pfunde zugewogen.";;
J.C. Günther;33;"Mit was vor Lust und Schmerz gedenk' ich noch an dich,
       Du ruhiges Camin; bei dir ergetzten mich
       Ein Baro in der That, und einer nach dem Namen.
       Der letzte scherzt galant, der erste spricht gelehrt,
       Kennt Wirthschaft, Hof und Vers, was ward da nicht gehört,
       Wenn Thor und böse Zeit uns auf die Zunge kamen?";;
J.C. Günther;33;"Noch jenseit blickt ein Schloß auf unsern Oderstrand,
       (Die Spötter suchen hier das Besenbinderland).
       Auf diesem lernt' ich auch, daß alte Gunst nicht roste.
       Was thut nicht, denke nach, Trunk, Freiheit, Liebe, Nacht?
       So bald der zwölfte Schlag das Volk zur Ruh gebracht,
       Vergaßen wir der Noth bei selbst gewürztem Moste.";;
J.C. Günther;33;"Ein traurig Lebewohl beschloß die keusche Lust;
       O Himmel, daß du stets so grausam wechseln must!
       Ich riß mich brünstig los, sie sah betrübt zurücke;
       Verstehst du, wie man liebt, so bild es dir nur ein,
       Was Thränen solcher Angst vor Scheidewasser sein.
       Ich fühl' es, wenn ich nur das Abschiedslied erblicke.";;
J.C. Günther;33;"Es geht auf Lauban zu: Ich messe Thal und Höh
       Durch Graben, Regen, Wind, Frost, Unruh, Angst und Schnee.
       Wie manches Nachtquartier beschwert mir Kopf und Lenden!
       In Jauer stärkt mich Gorn, ein alt- und treuer Freund,
       Mit Bette, Tisch und Rath und dem, was trostreich scheint,
       Von Leuten meiner Qual Verzweiflung abzuwenden.";;
J.C. Günther;33;"Mit Noth erreich' ich noch die Gränzstadt um den Queis,
       Um den sich jetzt das Volk wohl kaum zu nähren weiß.
       Die Armuth henkt sich auf, der Reiche will verzagen,
       Der Hunger speist mit Lust von Eicheln, Wind und Stroh,
       Kein Gleichniß gleicht der Noth; in Kabul war es so
       Und dort, wo Mosis Stab den dürren Fels geschlagen. 
      ";;
J.C. Günther;33;"So komm' ich überall dem Elend eben recht;
       Hier lieg' ich nun gestreckt, die Kräfte sind geschwächt.
       Den Schenkel will der Fluß, der Gram das Herze fressen,
       Der Nordwind deckt mich oft mit Flocken durch das Dach,
       Kein Freund, kein Mensch, kein Hund erfährt mein Ungemach,
       Dieß kann ich auch sogar im Schlafe nicht vergessen.";;
J.C. Günther;33;"
Muß ist ein schwerer Trost, doch ists ein Trost vor den,
       Der, was er mit Vernunft zuvor schon übersehn,
       Auch durch Erfahrung lernt: Die Vorsicht kann nicht wanken.
       Wer ist ein Thor und flucht auf Wetter, Zeit und Ort?
       Der Schickung starker Trieb geht ungehindert fort,
       Ohn' Absicht auf den Wunsch verdrießlicher Gedanken.";;
J.C. Günther;33;"Gott lege, was er will, und was mir zukommt, auf,
       Er wird und darf auch nicht den wohl bestellten Lauf
       Der großen Creatur erst mir zu Liebe stören;
       Sein Zweck ist überhaupt des Weltgebäudes Heil,
       Wir, ich und auch mein Kreuz sind davon nur ein Theil
       Und müssen auch den Schmuck der ganzen Ordnung mehren.";;
J.C. Günther;33;"Dieß merke, werther Freund: Es drückt auch dich ein Joch,
       So schlepp' es freudig mit; mein Herz empfindet noch,
       Die Seele der Geduld will ich die Hoffnung nennen.
       Das Glücke schläft recht aus, wofern ich scherzen mag,
       Damit, wenn einmal kommt sein Auferstehungstag,
       Wir desto muntrer sein und länger wachen können.";;
J.C. Günther;33;"Das Ansehn unsrer Zeit droht Ländern hier und dar,
       Man braucht nicht weit zu sehn, viel Jammer und Gefahr.
       Ach, armes Schlesien, du liegst zu nah an Polen!
       Gewiß, wir haben viel und große Ding' erlebt;
       Laß sein, daß alles bricht und Erd' und Abgrund bebt;
       Ein Weiser weiß den Trost bloß in sich selbst zu holen.";;
J.C. Günther;33;"Karl hat Verdienst und Macht, der Herr ist Tempel werth,
       Er siegt in West und Ost und giebt auf Blut und Schwert
       (Was könnt' er Größers thun?) den Völkern Schutz und Friede.
       Wer weiß, wie unverhofft sein Arm in deutscher Luft
       Der Musen goldne Zeit aus ihren Winkeln ruft?
       Europa, mache nur der Feinde Thorheit müde! 
      ";;
J.C. Günther;33;"Der Herr, der Kronen nimmt, auch Kronen giebt und hält,
       Erhalte Rudolphs Stamm, das Wunder unsrer Welt,
       Und mehre durch sein Blut den Samen der Gerechten!
       So lange Karl noch lebt, und Sachsens Raute blüht,
       So lange fürcht' ich nicht, so schlecht es immer sieht,
       Daß Neid und Barbarei in Deutschland siegen möchten.";;
J.C. Günther;33;"Was etwan übrig ist (die Dinte wird fast hart),
       Das haßt der Reime Zwang und will nur Gegenwart.
       Ich habe viel mit dir; es wird sich ehstens schicken;
       Schreib, eile, sei nicht kurz: ein Säugling sucht die Brust,
       Die Sehnsucht, edler Freund, hat auch nur halbe Lust,
       Den Kuß, der dir gehört, auf kalt Papier zu drücken.";;
J.C. Günther;34. - (Er muntert sein Gemüthe auf.);"Du wirst noch wohl, verzagtes Herz,
       Vor Unmuth in die Erde sinken,
       Was helfen Thränen vor den Schmerz?
       Du mußt ganz andern Julep
      
Julep, ein beruhigender Trank mit Opium. trinken;
       Wo ist dein großmuthsvoller Sinn
       Mit sammt dem tapfern Vorsatz hin,
       Durch Fels und Müh' empor zu brechen?
       Betrachte doch den Unterscheid
       Der Lieder alt- und dieser Zeit!
       Was wird die Nachwelt von dir sprechen?";;
