,LLM,rating:,poem
571,GPT2-large,38.380199902242815,"Rascher als der Bergwind es weht , 
Ist Natur und Schaffens Flug nicht 
Alles schafft sie gern und will viel . 
Von der Wiege bis zum Sarg ist , 
Von der Wiege bis zum Sarg ist , 
Von der Wiege bis zum Sarg ist , 
Raum für Trauer weder ist weit , 
Noch für Liebestrauer ist lohn . 
So wie du die Sonne mir so 
Sonn und Mond , sie scheinen beide ;"
572,GPT2-large,22.04990685667283,"Ich hör den Wellenschlag des liebe
Ich hör des lieben Mundes stimmen
Ich hör den Wellenschlag der Lippe
und hör des Herzens Seufzer stöhnen ,
zurück und will mich zwingen leise
ein Weh mir tut die Seele brennen
Mein ganzes Leben wird bezwungen
vor diesem Tag entspringt der Brunnen
den meine Seele hat vergraben"
573,GPT2-large,21.123700205971872,"An Natur und Wirken so voll
Daß es kaum gelingt , den Tropfen ,
Worin der Quell begräbt das Naß sein
Daß sich alles zutragen kann
so wie in der Schöpfung heute
Aber ein Reich der ewgen Nächte
Wächst , ein ewger Frühling blüht es
An dem ewigen Werden zehrt es
An des Schöpfers Kraft und Macht sich
Darum ist überall und ewiglich
Was ist auch von dieser Art das
Es ist so , daß alles Sein aus
Seinem Anfang , in sich selbst sein
will , ist seine Frucht und dann sein"
574,GPT2-large,198.1756873537828,"Ich denke immer , daß es ewiglich 
Ich höre niemals auf , zu träumen , 
Ich höre niemals auf zu schaffen , 
Ich höre niemals auf zu singen , 
Ich höre niemals auf zu beten . 
Ich höre niemals auf zu schlagen , 
Ich höre niemals auf zu klatschen . 
Ich höre niemals auf zu weinen . 
Ich höre niemals auf zu lachen 
Ich wache pochend auf des Morgens"
575,GPT2_top_p,6.8930612066307,"Zu wünschen hatt ich mich geboren
Der Himmel glaubt dem neuen jahre
Er hat die Scharen seiner Horen
Und andre hat die große Lehre ,
Es glimmt aus allen innern leben
Ihr huldigt , göttlich leben dieser
Mit diesem wird der Geist zu Leben
Zum höchsten Sonnengott erhoben ."
576,GPT2-large,15.250729713069118,"Wir alle haben lang genug die affen
gemacht und andre sind hinausgelaufen
Wie mancher werden wird o Gott ! wie mancher !
Und manche werden sehr erbittert sagen
Und mancher meinen wird ich weiß nicht besser
Doch , wenn euch einmal itzt der Himmel drüber
Die Seele lind durchs Hirn wie will ich beten .
Und ihr mit euren blonden Mädchenküssen ,
In diesem alten blonden Kinderglauben . 
Und ihr mit euren blonden Mädchenküssen"
577,GPT3,25.17009043100842,"Wenn selber Gott das Nichts erschaffen wäre
Warum erschuf er dann stattdessen alles
Ist dieses Nichts nicht auch ein Teil des Etwas ?
Doch was ist dann das arme Etwas selber ? !
Und mögen auch die Welt und alle wellen
Und alles Leben nur ein Strom von tode
Und töten sich in ihren eignen Fallen
Und enden doch in Nichts nach ihrem Tode
Das Etwas ist der tiefe Sinn der lage
In ihm beginnt das Nichts , in ihm das immer
Und alles was der Mensch in seiner Klage
Und alles was der Mensch in seinem Kummer
Und alles was der Mensch in seinem wollen
Und alles was der Mensch in seinem Streben
Und alles was der Mensch in seinem Willen"
578,GPT2_top_p,1.3327153473267361,", zu Was mir die Zeit gegeben
Da ich lieb genug dich liebe ,
Eine ziehmge Kunst sei er
Über mich , eine heilge freude
Eine schöne Zeit zu dieser
Es sei dir zu Dank und Huld er ,
Schmach ! zu groß , zu weit , zu weit sein
Sie Ihr Auge wurde so braun ,"
579,GPT2-large,31.266015776370892,"Was in der Formen bunten schichten
Doch niemals sich dem Blick bewegt
Du schufest aus den schwachen Zwergen
Zum Götterbild die Gottheit Dir .
Was aus dem Schoß der Erde fallen
Aus dürren Blättern kaum besteht
Was aus der Erde sich erheben
Aus moosgem Grund zum Himmel kann ,
Wird Dir zum Götterwerk gegeben . 
Und was der Mensch der Erde schuf ,"
580,GPT2-large,25.38260198007224,"Das Sein ist ewig die sonne krone
Für uns jedoch ist ewig die blühnde treue
Das Sein ist ewig der goldne Friede
Zu kennen aller Menschen Wohl und Weh ;
Doch wissen wir nicht einmal allein
Wer unser Vater ist und wer das Sein
warum Was ist des Menschen Vater ?
Was ist des Menschen Fluch ? Was ist das Sein
an sich ? Wer kennt ihn , der das eine 
Es also ist das Sein , das alles heißt ,"
581,GPT2,0.6048906353005669,"Hat den hohen Wolkenschlag getragen .
auf der Jagd nach ihrem großen Mann ist
Fragt bei euch daheim nicht nach und sagt mir .
nei , o eine Herrin ? Rede wieder !
Sie erscheint im grauen , dunklen Haar er
Sie erhebt Sie in der Hand den gürtel
ren Dank sei Du Ranft sein ! Ist der dieb kerl
wie gebührt dem Ranft der letzte Prügel
leiset eilt herbei ! Und kommt die Jagd nicht"
582,GPT2-large,27.213220436283116,"Was ist des Künstlers Ziel ? Den weiten
Den Flug der Seele , welche heiter ,
Aus seiner Brust das ganze leben
Das Schöne in die Welt zu heben ?
Den Flug der Seele , welcher helle
Vom Weltenmeere bis zum Ziele
Des Menschen eilt , daß nie das auge
Vor weilen seinem Schmerze möge !
Den Flug der Seele , welcher Liebe
Um so den hohen Flug der Lippe ,"
583,GPT2-large,6.700320262958126,"Ihre beiden Augen funkeln so
Na , das wäre ja zu viel
Diesen aber , der , ach ! war das nicht ich .
Das ist also diesen kerl schen ,
aber mich Nun ja , meine Tochter eben
ich den na mein Mädchen lieb hat
Na was jetzt Die Stumpen schenen ,
Ich Nein , mit den Schätzen doch nit
Ihren Bauch ein bischen mehr bauch . 
Also nun dies ist ihr ganz recht ,"
584,GPT2-large,41.87436938415953,"Denn ihr gehören diese irrwisch lichten
dazu Es sind Es sind Sie allein sinds nicht
Es sind die falschen ! Es sind die alten guten !
Ich bin Ich bin Ich bin nicht Ich will Sichselbst
Oh ich bin müde , aber ich will mich wecken
Oh ich will mich nicht mit mir selber wecken
Oh ich will mich nicht mit mir selber wachen !
Ich bin Ich bin Ich bin Das muß erwachen ,
Oh ich will mich nicht mit sich selber wecken . 
Ich will nicht immer wieder auf die alten"
585,GPT2-large,24.639523000249927,"Wenn dich die Götter nur nicht sehen
Daß du der Dichtung Reiz entbehrt ,
Sie werden auch dem Herzen sehen
Wie du mich liebst und mich verletzt ,
Und wenn ich deiner wert gefunden
Mag sie es wissen , das ich will .
Sie werden dir das Herz erweitern
Und ohne Liebe sind wir fern
Was von der Liebe wir verstehen
Hat oft der Traum uns neu geweckt ,"
586,GPT2-large,50.46227990584137,"Und was dem Ewgen wohlgefallen , 
Das andre hast du längst ; doch was gefällt , 
Das werde dir zuteil ! Die Götter 
In ihrer Weisheit haben es gefällt . 
Es soll dir werden , was du wolltest , 
Doch mußt du es vollbringen ! Ob du Weib , 
Ob Mann bist , das ist nebensächlich , 
Die wahre Freiheit sie ist von keinem Herd , 
Sie ist die Mutter aller Dinge 
Es soll dir werden , was du nur willst sein !"
587,GPT2-large,25.926729967644008,"Neigung Neigung ! O , daß du dich immer in mir
wie in mich wie in mich wie in Gott du bst
Niemals kann ich sagen ich sei dein ; denn ewig ist
Keine andre Seele mein , als du und ich ; und doch
Jede Seele ist mehr als die andre heute
Wiege doch , o Geist , in wessen Hand du wandelst hier
Wiege doch in wessen Hand du wandelst von jetzt .
ähnlich wie ein Spielhaus für die lieben Nachbarn ist .
Welle wellen ist für jede Welle doch da 
Für dich ist kein Spielhaus für die lieben Nachbarn mehr"
588,GPT2-large,43.29451821710365,"In welcher wenn das Schicksal ihm vergeben 
Was gilts , der Seele Schmerz ist unersättlich . 
Sie war ein Kind der Erde ! Weh der Blitze ! 
Und wie ein Blitz herab , ein Himmelsregen , 
Sie sahn den Abgrund , der die Menschenhülfe 
Die Luft zum Leben , Licht zum Leben böte 
Sie sahn den Strom , der wund hinunterstürzte 
In seiner Welle Weinen brach ihr Leben 
Sie sahn die Erde wüst hinunterstürzen 
Sie hatten Alles wohl voraus gesehen ;"
589,GPT2,1.929574306512125,"als der wüste Pfad die hohe mauer
dreimal stärker als die blinde welle
aus dem lichten muntre tag urch ferne
hoch herunter aus dem lichten atmos
belné quadrierte sich jedoch zu spät als , 
zunächst immer einem Schatten gleichen , 
Als die Weiden rings ihr dunkel schatten , 
Als des hellen Mondes blanke streifen"
590,GPT2-large,24.917283466322022,"Immer an den schönen Dingen eben
Schleicht die Zeit sich auch verloren
Du sogar warst einst ein junges Ding
War dir wohl du hasts gesehen
Wie ein Sonnenstrahl im Westen hin
Sonne zu , ich komme dir bald
So und alles still geblieben ist ,
Sonne zu , im Osten dann hin ,
Ist es auf der Welt nicht so
Dann die lange , lange Zeit nicht
Was ist denn der Sinn von diesem Tun ?
Laß mich dirs erzählen wie einst
Sonnen auf die Erde schon fällt
Sonne auf die Erde stürzte
Sonne in die wüste Tiefe stürzt ,"
591,GPT2-large,14.161140013258782,"Das zeugt von einer armen schwachen seite
Die an der ganzen Menschheit nichts erfreute .
Ich bin kein guter Freund von diesen tagen
Ist euch Ist euch der Geist der Welt zu eigen ,
Nicht weiter brauch ich länger hier zu singen
berlin Ihr seid ein dummes Pack von Schlingel ,
Ich schrieb dies vor jedoch Ihr habt gewartet
Ihr teufel würdet hier ein Wörtchen sagen
Und mich nicht so verläßnes tun erwarten
Berlin Ihr seid ein dummes Land geworden ,"
592,GPT2-large,29.206673334460106,"Ich bin ein Tropfen , der im grunde
Wenn er zu mir hinunterträufelt
Ein Funken ist , der aus der Urne
Zum Himmel springt , wenn ihn die Winde
Zur Erde in die Wiege lenken
Doch bin ich Geist , der sich erheben
Der sich mit Götterkraft beweget ,
Und dort hienieden mit dem Leben
Und Tod die Welt umkreist in einem 
Viel Schmerzen , die auf meine Wunden"
593,GPT2-large,19.067422757168067,"Aus dem alten Buche wird es
Wer das Große , Niedre nur kennt ,
Wer das Kleine kennt und es schätzt
Ist ein kleiner feiner vater ,
Wird ein himmlisch schöner Sohn uns
Also komm mit in des Lebens
Süß und hold verklärte er das
Kind in mir zum süßen wesen .
In des Lebens heller Bläue du
Kömmst du in der Brust zur Ruh nicht ."
594,GPT2-large,20.508453877532116,"nichts und So , wie es ist , gut sein
Niemand käme auf die Idee sich
daß ein Ding , ein Ding , ein Ding ist
Oder daß etwas ohne Zweck sei ,
Aber mir ist ein Ding ein ewig lied
Wie der Wald vom Lichte taut so
Ist der Baum im Werden immer
Eine Leuchte , die vom Himmel
Oder von einer Lampe fällt das
Ist sie Eine muß den sommer
Ist sie eine ist sie immer
Aber sie ist nicht eine in der
Sonne ist sie ewig und ewig da 
Sonne war nicht schon der ozean"
595,GPT2-large,19.472530809494938,"In die Saiten wollt ich schlagen ein
In den Busen Aber der Mondschein
Hat die ganze Welt versunken sein
Was ich will und wie ich es kann ?
Was mir will ich wohl am liebsten sein
Da der Mond den Menschen noch liebt ,
vielleicht bis in alle Ewigkeit etc
Was ich Oh ich weiß , ich weiß es
Ich ich selber weiß es aber nicht mehr ."
596,GPT2-large,58.374805111313826,"Aus dem Reich der Dichtung tritt das
Das , wie Sphärenklang , und ewig
Ist der Ruf , der ewig erschallt hat ,
Unüberhörbar fort und fort im
Menschenherzen wogt und wogt es
Unüberhörbar fort und fort sich
Räthselwort und Rath verstummt aus
Unüberhörbar fort und fort sie
Unüberhörbar fort und fort sich
Was ist das ? ein böser vogel
der die mütter in dem neste ,
Wo sie wohnten , unterwerfe .
Unüberhörbar fort und fort sich 
Alles Leben in den Adern mir"
597,GPT2-large,36.6499283412141,"Fürwahr , es ist ein törig Spiel , den Geist
verstand des Volkes durch die Kunst zu heben
Umsonst ! Die Zeit , sie ist zu klug dazu .
Ist weise , sich zu freuen hohen Gaben ,
Die einer uns von oben herab geschickt
Mit Recht , wenn wir die Gunst der Zeit erleben
Die uns von allen Seiten neckt und lockt ,
Um deren Gunst wir uns gewaffnet haben
Und deren Wort und Stimme uns gefällt , 
Um deren Lob wir uns gewaffnet haben"
598,GPT2-large,26.827227777740823,"Ein Lied hat eine dunkle zeile
Ein Lied ist eine dunkle Seele ,
Die sich des eignen Schicksals eigen
Mit leichtem Herzen , feilen Tagen ,
Die um ein süßes Opfer bitte
Ein Lied ist eine dunkle Hütte .
Ein Lied hat eine dunkle wände
Ein Lied sind Worte , die ich finde
In meinen Worten , die sie finden"
599,GPT2-large,26.51464387282268,"Was unsre Tage waren , das ist doch
nichts immer anders als das eigne wissen
Zu einer neuen Lehre kam es auch ,
Und wie wir unsern Geist in Liebe fassen ,
In Liebe , die im Geiste uns berührt
Sogleich beginnen wir ein neues drama
Und wenn man alle Trümmer samt dem Ort
Von neuem aufstellt ; wenn man rings die Räume
Vom Rauch und von dem Rauch befreit und löst 
Und wenn man alle Räume , auch die Räume"
600,GPT2-large,16.830079143950517,"Fassen wir die unsre Erd umkreist des näher
weren Ball auf eine Kugel denn herunter fällt ,
Mächtig ist sie , wie ein wolkenloser Äther sein
Siehe , gleich der Pflanze , die am heitern Morgen sich
Neugewandter Kräfte froh und heiter sich freut
Ist sie Ist sie ihr nicht ist sie doch ! die Gottheit selbst !
Da vom blauen Himmel strahlt ein Strahl herunter
So auf unsern irdschen Busen fällt kein Schatten mehr ."
601,GPT2-large,11.263697640116472,"Das höchste Glück ist nur im glauben
In wilder Schöne blühst du so heran .
Wie alles Sein im Dasein selber
Das halbe Nichts vergeht , vergeht , vergeht
Das Glück ! Doch schon aus jähem siege
Zum werke wahren Glücks besteht die Kunst .
Das Hoffen ist die Frucht vom siege
Wir immer glauben an das höchste Ziel
Und sehn nicht weg vom festen glauben
Die Sonne hat den weiten Lauf vollbracht ,"
602,GPT2-large,20.471694569539093,"Nett wärs , wenn Sie sie mir geben etc
na , das wäre ja zu viel
Dann wärs gut , wenn ich sie nähme her !
Weh ! Sie sind wie ich nicht da
ach , die haben Sie vergessen doch
Ich will ja nichts für Sie mehr sein
Na , die wollens doch nicht mehr wahr .
Na Sie geben mir das Kind nicht ,
weil Sie meine Sense schleifen fort ! 
Was für Das ist doch nicht recht was"
603,GPT2-large,29.3642864527903,"Der Morgen bringt die Wahrheit nieder
Die sich den Himmel auf die Erde lud
Sie leuchte mild und immer heiter ,
Sie neiget sich der Sonne freundlich her ,
Des hellen Mondes lichte kreise
Sie schwinden nimmer aus der Freude Haus
In stillen Lauten spricht der Greise
Am warmen Herzen ists ihm lieb und heiß ;
Sein Herz ist seine helle Sonne , 
Durch Liebe ists ihm worden mild und licht"
604,GPT2-large,31.39050611539134,"Versteht der Geist sich nur in händen
Wer leise je zu singen hörte
Versteht sich nur im Ton der Worte
Und wer im Herzen trug auf Wunden ,
Versteht sich nur im Kampf der freude
Was bin ich selbst ? Mein Selbst , ein wille
Der halbe Weg von meinem Ziele
Zum höchsten Selbst , das ist der Friede .
Es ist der Friede in den wänden
Es ist der Friede in den leben
Der Raum , der Raum der uns gegeben
Um Liebe lieben , Leid empfinden .
Es ist der Friede in Gedanken . 
Es ist der Friede in Gedanken ."
605,GPT2-large,24.19173396180064,"Der Mensch ist Drum mag ich nicht zu euch fassen
Es geht Es geht nichts über die Armen Schranken ,
Ich bin ein armer Kerl und wollt Euch achten
Wenn ich euch aber nicht einzeln loben dürfte ,
Müßt ich euch alle beide einzeln heben
Denn da ich immer nur die besten Gaben
Aus jedem andern Manne mir gesammelt
Ich weiß nicht , was kann ich mit diesen Gaben
Als mit den Besten eurer Welt bewegen
Ich seh euch alle an mit großen Augen ,"
606,GPT2-large,28.83844151580914,"Was mir die Mutter einst erschienen
Sie soll von meiner Seite tragen
Den Kranz in dunkler Locken Scheinen ,
Der einmal dich und ich getragen ,
Und du sollst mir zur Seite heben
Den Kranz in dunkler Locken winden
Wenn alles schweift ins weite Leben ,
Wenn andre weit sich von Dir wenden
Und werden nimmermehr mich finden"
607,GPT2-large,58.06515562382708,"Nah und fern und nah und ewig weit
Wandelnd , wandelnd bin ich heute .
Nah und fern und fern und nah sein
Nah und fern und fern und nah sein !
Wo ich bin , bin ich zu finden
Ist es möglich , ist es sicher ?
Ist die Brücke fest gebaut sein
Lenk ich sicher drüber her sein ?
Wenn ich mit dem Kindlein gehen
Bin ich immer noch sie selber ?"
608,GPT2-large,40.58396734816213,"Dummheit siegt , es siegt die Dummheit mit Gewalt nicht
Dummheit siegt , es siegt die Dummheit mit Gewalt nicht eher
Dummheit siegt und Dummheit mit Gewalt nicht minder .
antwort Ich mag Ich gesteh es , ich bin sehr schlecht ,
aber das muß mich geben Gott sei es geklagt sein !"
609,GPT2-large,38.38969870169848,"Der schlichte Wille , sich aus allem
Aus seinem innern Sein , aus dem es stammt
Der ist ein ganzer Gott und Schöpfer ,
Der eine ist allmächtig durch den Athem
Und aller Dinge Atem , der erste
Ist Geist , der Athem und Geist durch alle atem
Der Mensch ist Geist der ewigbewegten
Und aller Geister auer Athem und Geist .
Der volle Mensch ist seine werkstatt
Er ist die wahre Gottheit also ganz
Er dieses ist sein ganzer Wille ,
Der Athem und Geist durch den er alles hat ,
Der hat die Werkstatt seines Schaffens ,
Die quelle ist der ewige Athem und Geist
Der Mensch ist aber kein Werk des Werke ."
610,GPT2-large,82.07505773798593,"Man legt sie auf die Totenbahre 
Was will sie doch ? Sie steht gefesselt 
Sie sitzt und kniet im kalten Grabe , 
Die müde Mutter sinkt zur Erde . 
Wenn es den lieben Tod nicht gäbe , 
Die Leute wären froh und munter , 
Wir könnten alle wohl entbrennen , 
Wir könnten alle wohl beneiden . 
Wenn es den lieben Tod nicht gäbe , 
Die Menschen wären froh und munter ,"
611,GPT2-large,31.451612419442018,"Die Liebe kennet keine weile
Am reinen Sein erhalte dich zugleich
Das Wahre lebt auf ewgem Steine ,
Des Maurers Werk ist immer schön und gut ,
Doch schön verwandelt , schön gehoben
Erstehe nun die Wahrheit sich heran
Es leben nur die hohen Leben ,
Wie dunkle Schatten an der dunkeln Wand ,
Und niemals sie in Ruhe lassen . 
Des Maurers Werk ist immer schön und gut"
612,GPT2-large,40.3088111557784,"Mit welcher Gluth des Zorns entflammt der Geist , 
Ergreift , entflammt ! die Fackel , es erkämpfet , 
den Augenblick , der für die Nachwelt lebt ! 
Für künftge eitle Zwecke nur geschaffen ! 
Ergreift den Augenblick , in dem die Welt 
Erwacht , die längst im Grabe schläft es ist die 
Und schläft Und schläft in uns Die ganze Welt . 
Wir wachen auf ! Mit einem Knall Getöse 
Entflammt die ganze Welt ! und mit dem Knall 
Entflammt die ganze Welt ! es schlägt ihn durch die"
613,GPT2-large,77.52691323441168,"Still und einsam sitz ich nun da
Still und einsam wie du bist
Weißt du denn , wie Liebe tut sein ?
Liebe ist ein lichter ozean ,
Kommt aus fernem fernem Land ich
Komm aus fernem fernem Land ich
Aber mit dir mein Alles nun sein .
Nah und fern und fern und nah sein ,
Nah und fern und fern und nah ist 
Nah und fern und fern und nah ist"
614,GPT2-large,17.373492037171573,"Unverhüllt , von keiner Schale je umhüllt ist
Unverhüllt und ungestört o welche Schätze sind
In des Schöpfers Adern verschlossen , so ist es ,
Daß sich nie des Gottes Stimme ganz offenbart hat .
Aber was ists , das in den Adern des Menschen mir brennt
Nie in ewigkeit Nie in ihm ist es mir da
Nein in ihm ist es das Höchste in der Welt sich .
Nun mag Jeder sich zu seinem Sterne wenden hin"
615,GPT2-large,49.045067957926356,"Lebe wohl ! ich muß ins Grab sein
Nah und fern und nah und ewig weit ,
Wo sich Wolken türmen weiter
Seht ihr dort den Felsen wieder ,
Seht ihr dort die Wolken rollen
Schüret mir das Herz zur Schlossen
Nah und fern und fern und nah sein
Nah und fern und fern und nah ein
Herz das mir im Herzen noch schlägt
Nah und fern und fern und nah ist"
616,GPT2-large,38.572574602817724,"Alles Alles webt und schafft sich aus dem All en , 
wasser Quillts aus Quillts aus Quillts in vollem Schwalle fort 
Aber der kleinste Äther , ein Tropfen , der vom Äther sich 
hängt und dort zu schweben scheinet , macht uns das lieb 
Bild der Bild der Seele aus dem All gewonnen . 
Alles Alles webt und schafft sich aus Unendlich sein 
alles Quillts aus Quillts mit vollem Schwalle nieder 
Aber der kleinste Äther zerrinnt in Staub und Nebel dort 
Aber der kleinste Quillts im Staube hier zerrinnt so 
hohe Seele Schafft sich aus Unendlich Sein den schöpf"
617,GPT2-large,20.906655845838934,"Sieh mich an , ich bin dir gut so
du bist ach nein ! ich war es nicht eben
Glaub nicht , daß du klein bist kleiner ,
du bist stolz auf deinen Buckel auch
du bist stolz , ich sei zu klein dir
also das will ja nichts heißen mehr
Glaub mir was mir nichts dir that ,
so war es zu nichts zerflossen da ."
618,GPT2-large,17.53982045209278,"Man setzt sich künftig bloß mit ihr zur kammer
Die Philosophen können weiter wandern
Ihr könnt nicht Gott und Teufel selber fragen .
Hat wirklich Gott uns auch im Sack gelassen ?
Die Philosophen können weiter sorgen
warum Das bringt Die können drüber steigen
Ich lach mich weg , die armen Philosophen .
Sind das nicht die , die aus der Hölle stiegen
Und wollen nun mit ihren Taschen prahlen ? 
Das hat der Teufel euch nicht eingegraben"
619,GPT2-large,17.00370314947703,"Man soll zum Herrn des eignen Lebens kehren
Die Götter können , wie die meisten sollen
Mit einem Wort mit vielen nur verkehren .
Ich glaube , daß nichts in der Welt die Seelen
Beglücken kann , als daß sie selbst erschaffen
Die Götter müssen lieben , wenn sie geben
Sie dienen niemals sklaven , um gefallen .
Nicht immer unter jedem Zwang ergeben
Sie ihre Stärke wieder zu dem Ganzen ; 
Denn oft entbindet man von allem Schönen ,"
620,GPT2-large,129.24816301566557,"Helles Leuchten , tief und kräftig , 
Nah und fern und fern und nah ist 
Meines Lebens lichte wahrheit . 
Nah und fern und fern und nah sein , 
Bin zu jeder Stund entschlossen . 
Nah und fern und fern und nah ist 
Sein , was mich am Herzen noch drückt 
Nah und fern und fern und nah ist 
Nah und fern und fern und nah sein , 
Nah und fern und fern und nah ist"
621,GPT2-large,27.440530722373982,"In dem Garten vor dem Haus ich
Eine Rosenknospe fand ich ;
Mit den Dolden mich versehen
Hatte sie die Welt vergessen .
Als ich wieder sie betrachtet
Wie war sie wie war sie anders !
O wie anders schaut sie jetzt so
An dem Gartenzaun ich stand da ,
Da erschrak ich sonder Zahl so
Da erschrak ich sonder Zahl so"
622,GPT2-large,40.86944225615086,"Da schwur der Dichter sich bei seinem Schöpfer , 
Ihn nie zu sehen mehr Als dies der Weise 
Zu warten , bis er von dem Tode reiße ; 
Bis an der Stirn die letzte Silbe fehle 
Bis ihn sein Geist in jenen Sphärenarme 
Mit seinen Engeln wieder aufwärts führe , 
Indes die Liebe zu den Sternen ziehe 
Bis wieder einst in ihren ewgen Hallen 
Sein Lied erklang , sein Friedenskuß die Herzen 
Die Seele ihm erbebte , da er nieder"
623,GPT2-large,21.479807862961344,"Froh und munter , wie der Mai ist , 
sollst du ruhig weiterleben dann . 
Wolken sind ein guter diener . 
Lichter sind ein guter diener da . 
Lichter machen alles was klein ."
624,GPT2_top_p,12.076205989824706,"Um sich in selig jungen Blüthen zu sonnen ,
Wir ernten viel , und viele hundert tage
Die pflücken wir in diesem milden rasen
und unter welche roten Nelken rosen ,
Von eurem Glanz , dem Schleier eures Schönen ,
Sie werden dann zu kleinen roten Blüten . 
Ihr hofft auf ihrem Hochzeitbett zu wallen 
Ihm war ein trüber Als wollustvoll vor Jahren"
625,GPT2_top_p,11.2034953483168,"Aus schönre Taten sind sie mir
Doch dieser freilich meint es ernst
Im alten Pförtchen hinterm Ohr ,
Ein Mägdlein , das zur Arbeit geht ,
Man selber gönnt sich hier das eben
Was aber wollt ich dazu alsdann
Das zaudre auch der Philosoph
Die Menge rüstet sich zur Schlacht ,"
626,GPT2-large,13.113999608797162,"Wo erheb ich mich Wo ich mich Bin ich gleich wo
Wer sich zum gesetz Ist seines Volks vergessen etc
Der ist im Der ist im Der hat es zu sich selbst .
O daß er nicht auch ein deutscher Mann geworden sey !
vielleicht daß er mir den liebsten Vater nun hätt
O daß ich die Ehre hätt , mit dieser Sappho oben
O daß ich mit dieser Sappho allein mich hier
Auf der Erde darf in meinem Haus nicht sein
Ich darf ich muß Ach daß ich die Ehre doch hab 
So daß ich das Echo der Worte , die ich dir sang"
627,GPT2-large,23.28953071876344,"Zart von Form zu Form gesellt sich
Alles nach der eignen Art sich ;
Zartes ist des Schönen Bild nicht
Schwindet , was sich nah ihm war ,
Schwindet aus dem Schönen sich fort
Ist in sich ein Ganzes noch so .
Nah und fern und fern und nah ist
ich und Nah und fern und ewig weit !
Längst ist Alles mir verschwunden
Mild umfängt mich nun das Dunkel ."
628,GPT2-large,29.81441622287113,"Alles hat sich mir vereinigt , 
Nur ein Etwas fehlt mir noch zu 
Meiner Freuden jungem Kranz nicht . 
Alles , was ich fühl und denke , 
Alles webt in meinem Geist sich , 
Alles drängt und strebt und raubt der 
Meine Zeit , und rinnt sie nicht , 
das ist nichts in meinem Sinn en . 
Einst im Traum mir hat geträumt so . 
ich sei Ach , im Traum , im Traum mein ."
629,GPT2_top_p,5.394026668563004,"Der wäre sonst für minder hohe Wesen
Ja , hier ist er ! Er kehrt zu irdschen Bahnen ,
Er kommt aus Einer Sippe deutscher mütter
Er hat erkannt als Enkel deutscher Mütter ,
Es treibt ihn auch sein ganzes großes Reisen .
Auf ihn hat sich der Himmel bauen wollen ,
Er liebt den Geist und liebt den Seelenspiegel . 
Dich ruft sein Aug in solcher Milde , Erde . ."
630,GPT2-large,42.24372406892677,"Ist erst das Ding von seinem handeln
Ist ausgehandelt seine Schuld ,
Ist es von seiner Art zu handeln
Ist ihm sein Tun vor aller Welt
Nicht bloß ein bloßes Sein im unrecht
Erreicht ist seine höchste Macht ,
Wenn es von seiner Art zu handeln
Nicht bloß sein Tun im rechten Schein
Erreicht hat , sondern auch sein scheitern
Die ihm sein Tun im wahren Wert
Zum Opfer hat er sich versammelt
Ist ihm sein Tun im Leben Fehl ,
Hat er der Welt sein Werk bereitet
Das ist sein Wesen , ist sein Weg
Er ist kein Hüttchen das man zittert"
631,GPT2-large,14.850049306804339,"Nee , ich halte nur das Messer hin
na , das wäre dann ja oben
noch ein altes wiener Eisen
am am mit viel rothen Schleifen
unter goldnen Fäden sich ein
Was war denn das ? O , mein Gott was
also ich verstand den Runenreihn
Der war mit dem ersten Segen ,
mit dem zweiten war es nun so 
wie das Messer da , als seis sein"
632,GPT2-large,14.794404150271017,"Und als sich klar zuletzt die schriften
Von dir beseelt verkünden ließen ,
Verklärten sie durch ihre botschaft
Mit hehrer Melodie en Kraft
Zu alter Kunst zurück zu brechen
Als ich , die schon als Jüngling dein ,
In meiner Dichtung Feuer brennen
Nach einem bessern Ziel gestrebt ,
Das ihnen zu der Tugend siege
Und dir zu größrem Siege trug ,"
633,GPT2-large,23.548347890405108,"Was wir im Grund von unsern welten
Erfanden , lehrte uns zuletzt
Ob uns das Glück aus einer Wurzel
Erhöht an jene Sterne drang ?
Es war vor allen wohl der nutzen
Den selber du zu mehren strebst
Ich las , und meine ganze Seele
Frohlockend ob des hohen Wunsches ,
Daß ich in lichten Geistesringen 
Mich wandle ohne irdsche Scheu ?"
634,GPT2-large,19.79739360196125,"Ein Sünder vor dem selgen wesen
Vor welches unsre Zweifel stellen ,
In dessen Schoß wir stille liegen
Ein Nichts , daß unter tausend Klagen
Sich jeder Schmerz des Weisen finde
Verschmäh ich deines Gottes Liebe ,
Verschmäh mein Glück verweh in händen
Verschmäh mein Glück , verleih mir Sünden
Die meine Schuld nicht sühnbar wäre
Und meines Gottes Hände wehre"
635,GPT2-large,56.77121920255997,"Ist dies der Weisheit Salbung noch ? Umsonst ! 
Nicht Weisheit , die der Mann sich selbst erworben , 
Nein , jene , die der Geist mit seiner Hand 
aufs neu verschanzt , um sie im Schooß der Nächte 
Und stündlich wächst der Schwelger um die Ecke 
Und wenn sich dann des Morgens Schwingen regen , 
Und wenn das Schiff aus dunklem Port sich hebt , 
Und stockt , weil es mit Tau und Regengüssen 
Umsonst ! Die Taube schüttelt sich im Sturm 
Sie hat sich selbst ans Rettungsnetz geschlagen"
