,word1,word2,rhyme
35545,tag,sag,1
35546,verronnen,bronnen,1
35547,melodein,drein,1
35548,hangen,empfangen,1
35549,sterne,ferne,1
35550,kron,wahn,0
35551,wendet,vollendet,1
35552,nachsetzen,ergetzen,1
35553,gelesen,wesen,1
35554,leiden,scheiden,1
35555,brust,krähn,0
35556,welt,leben,0
35557,uhr,natur,1
35558,lacht,macht,1
35559,tönt,wiederhall,0
35560,ersticken,soll,0
35561,nicht,verbricht,1
35562,zieht,lied,1
35563,huld,geduld,1
35564,zähne,zaubertränke,0
35565,nacken,sporn,0
35566,saldat,a,0
35567,braut,zeit,0
35568,lacht,liebespracht,1
35569,runden,wunden,1
35570,seelenlicht,einzugehen,0
35571,schlägt,spiel,0
35572,hören,lehren,1
35573,geduld,huld,1
35574,scheinen,giebet,0
35575,rosenstock,verlangen,0
35576,dichterkraft,kühlen,0
35577,fessel,zauberkessel,1
35578,geküsst,helden,0
35579,blumenprangen,wangen,1
35580,gemacht,nacht,1
35581,vnbestand,blühen,0
35582,erscheine,weine,1
35583,weiten,stehn,0
35584,gewendet,straen,0
35585,schlafe,traum,0
35586,satt,königsstadt,1
35587,nieder,wieder,1
35588,zugemessen,cypressen,1
35589,lachen,lieben,0
35590,eingeweiht,er,0
35591,federleicht,streicht,1
35592,kan,viel,0
35593,geplaget,myrthenbüschen,0
35594,kreise,weise,1
35595,verhüllet,wand,0
35596,erbleichen,weichen,1
35597,bereiten,begleiten,1
35598,fahren,waaren,1
35599,semiramis,schaun,0
35600,käyserswürde,genant,0
35601,nicht,triebe,0
35602,schafft,mag,0
35603,sohn,thron,1
35604,kan,will,0
35605,wandern,krank,0
35606,wangen,aufgegangen,1
35607,strande,schlaf,0
35608,flammen,zusammen,1
35609,spricht,gast,0
35610,hin,sin,1
35611,rund,herzensgrund,1
35612,licht,herlichkeit,0
35613,locken,flimmert,0
35614,edelstein,rein,1
35615,müssen,gewissen,1
35616,scherz,auferwacht,0
35617,hadersleben,da,0
35618,geruch,such,1
35619,kriegen,missen,0
35620,flammen,sagen,0
35621,westen,fluth,0
35622,dein,allein,1
35623,wehe,bruch,0
35624,madame,sagen,0
35625,bluhm,verschweigt,0
35626,aus,heraus,1
35627,sehn,schnell,0
35628,vermischet,wischet,1
35629,angesehn,mann,0
35630,willen,erfüllen,1
35631,kund,höhen,0
35632,brust,klee,0
35633,zuerheben,nieder,0
35634,lehren,ritter,0
35635,biere,hüner,0
35636,rosen,vergossen,1
35637,hauffen,welt,0
35638,hege,pflege,1
35639,frühen,ziehen,1
35640,werden,beschwerden,1
35641,zugehört,bethauen,0
35642,lust,schweigen,0
35643,streut,tugend,0
35644,io,tolt,0
35645,brunst,gedrückt,0
35646,warum,kurzum,1
35647,witekind,schilde,0
35648,musen,busen,1
35649,zuletzt,jahr,0
35650,tag,schlag,1
35651,kracht,deckt,0
35652,hof,philosoph,1
35653,that,sagen,0
35654,anzufangen,orte,0
35655,heit,durchbeben,0
35656,stolze,rock,0
35657,sehn,kurz,0
35658,nichtig,nützen,0
35659,überwinden,leute,0
35660,geist,heist,1
35661,empfange,wettgesange,1
35662,welt,verlangen,0
35663,nieder,luft,0
35664,traum,saum,1
35665,begründer,wallen,0
35666,ein,seyn,1
35667,spiel,viel,1
35668,gras,sass,1
35669,pfeilen,übereilen,1
35670,wissen,vergwissen,1
35671,oben,loben,1
35672,wahren,jahren,1
35673,giebt,liebt,1
35674,toll,siegesflug,0
35675,schreiten,bereiten,1
35676,chirsi,vor,0
35677,entzwey,verderben,0
35678,todtenkranz,war,0
35679,heimgestellt,morgen,0
35680,waffen,paffen,1
35681,stall,fall,1
35682,zimmern,flimmern,1
35683,brunetten,ku,0
35684,grab,vergessen,0
35685,gästen,sind,0
35686,noht,nordenland,0
35687,pfad,starb,0
35688,blecken,blut,0
35689,angesicht,küst,0
35690,sträuchen,schleichen,1
35691,verneut,erzeigt,0
35692,hinunter,unter,1
35693,hochgeboren,sporen,1
35694,her,graf,0
35695,entfernt,gleis,0
35696,ein,seyn,1
35697,sinnen,werde,0
35698,kaum,traum,1
35699,scherz,herz,1
35700,geleget,gepräget,1
35701,zuwider,dungen,0
35702,lust,sehen,0
35703,sonne,wonne,1
35704,eingehaun,schaun,1
35705,gesetze,gnadenschätze,1
35706,beinern,steinern,1
35707,eumenidenbrut,denschlangen,0
35708,selbstempfinden,verwinden,1
35709,gleich,saget,0
35710,nieder,lieder,1
35711,ein,blikken,0
35712,hebt,schwebt,1
35713,leer,sieht,0
35714,häle,erzähle,1
35715,entzücket,triften,0
35716,saamen,namen,1
35717,vbermuht,vberwinden,0
35718,flügel,träumt,0
35719,welt,früchte,0
35720,ergiebet,söhne,0
35721,liebt,kind,0
35722,erfült,reicht,0
35723,vermag,lag,1
35724,heget,schläget,1
35725,voll,bangen,0
35726,reich,liebt,0
35727,stört,gehört,1
35728,geschlossen,gegossen,1
35729,kraut,wunden,0
35730,ergiebt,gehn,0
35731,lust,brust,1
35732,gefieder,spitale,0
35733,sturme,thurme,1
35734,wieder,glieder,1
35735,hirne,glühen,0
35736,streit,reiten,0
35737,hie,haus,0
35738,wahn,kan,1
35739,quält,entseelt,1
35740,fenster,abendstunden,0
35741,schwemmen,bin,0
35742,lust,besingen,0
35743,psalter,weit,0
35744,seyn,scheiden,0
35745,atemzug,geierflug,1
35746,fenster,wetterhahn,0
35747,glut,hie,0
35748,studenten,gabel,0
35749,reiten,gute,0
35750,sein,hinein,1
35751,allein,seyn,1
35752,thier,streift,0
35753,anderweit,bin,0
35754,schicksalschlägen,fegen,1
35755,machen,ehrentage,0
35756,beschwerden,erden,1
35757,binde,rinde,1
35758,wercken,vollbracht,0
35759,leib,ziel,0
35760,entweichen,abgehöret,0
35761,dafür,gutts,0
35762,frieden,beschieden,1
35763,draus,dahin,0
35764,sehen,geschehen,1
35765,hochgesang,lang,1
35766,sturm,wunden,0
35767,gewonnen,bronnen,1
35768,sehen,schlimmer,0
35769,gemach,nach,1
35770,aschelesen,au,0
35771,herzelein,seyn,1
35772,fein,mondenschein,1
35773,elexir,mir,1
35774,titelblatt,teutonenthum,0
35775,nur,todtenuhr,1
35776,hag,lacht,0
35777,wind,sind,1
35778,ihr,wir,1
35779,geboren,verloren,1
35780,denket,dringen,0
35781,lehren,ehren,1
35782,flut,eugelein,0
35783,fluth,blut,1
35784,lufft,glücke,0
35785,leid,herrligkeit,1
35786,erwerben,sterben,1
35787,hat,thut,0
35788,höhnest,zeit,0
35789,hoffen,lange,0
35790,lied,schütte,0
35791,binden,finden,1
35792,nacht,vollendet,0
35793,mich,haben,0
35794,gral,heldenmuth,0
35795,empfinden,entzünden,1
35796,ölbaumzweigen,zahl,0
35797,entschlüpfen,wonnereich,0
35798,rosen,losen,1
35799,welcken,blieben,0
35800,licht,wahrheit,0
35801,aufgehangne,gefangne,1
35802,cola,loyola,1
35803,bist,ist,1
35804,hervor,wiese,0
35805,haut,rock,0
35806,flockenschnee,lawine,0
35807,spricht,purpurmunde,0
35808,kan,habe,0
35809,monarchie,liturgie,1
35810,bin,hin,1
35811,winde,nachen,0
35812,pegasbrunnen,gerunnen,1
35813,werden,schulbeschwerden,1
35814,grund,wund,1
35815,strom,thront,0
35816,hold,treffen,0
35817,welle,kapelle,1
35818,schwer,her,1
35819,schlossen,augestossen,1
35820,wacht,begehret,0
35821,ball,satt,0
35822,dehnet,stöhnet,1
35823,schmerzenlied,trug,0
35824,geschwinde,feuerschlünde,1
35825,blitzt,sitzt,1
35826,rasen,blasen,1
35827,tiefbetrübten,vielgeliebten,1
35828,versehrt,ich,0
35829,worte,angebind,0
35830,sinn,zeit,0
35831,hin,ihn,1
35832,wagen,gleicht,0
35833,fortgezogen,bogen,1
35834,einsamkeit,dunckelheit,1
35835,verzehret,pagen,0
35836,hin,sin,1
35837,lorbeerwäldern,grün,0
35838,reich,leer,0
35839,kan,an,1
35840,lassen,fassen,1
35841,meutehunden,gefunden,1
35842,silberglanz,klar,0
35843,saget,fraget,1
35844,pochen,gebrochen,1
35845,bemüht,an,0
35846,schwimmen,stimmen,1
35847,gefunden,sehen,0
35848,sagen,schikt,0
35849,perspectiv,tief,1
35850,viele,spiele,1
35851,gänge,menge,1
35852,herein,blut,0
35853,gethan,tempel,0
35854,sprechen,zerbrechen,1
35855,kartenspiel,machen,0
35856,kammer,kammer,1
35857,hand,band,1
35858,rest,ausbläst,1
35859,gemacht,gebohren,0
35860,grünen,dafür,0
35861,flieder,wieder,1
35862,kummermiene,maschine,1
35863,violen,unverholen,1
35864,siegesrossen,umflossen,1
35865,wegen,entgegen,1
35866,versprechen,brechen,1
35867,gemacht,bracht,1
35868,eberstein,reihn,1
35869,kranken,gedanken,1
35870,gewahr,blicken,0
35871,schwingen,heute,0
35872,himmelwärts,glühn,0
35873,halten,verwalten,1
35874,leget,gelten,0
35875,erweckte,nur,0
35876,kahler,fakultist,0
35877,gestalt,ecken,0
35878,leben,testament,0
35879,verliern,zu,0
35880,erz,grumbireli,0
35881,nacht,lesen,0
35882,poeten,bolko,0
35883,drein,seyn,1
35884,ewigkeiten,breiten,1
35885,zahl,tand,0
35886,kunst,immer,0
35887,ertragen,klagen,1
35888,beweisen,nun,0
35889,schlag,leidenschaft,0
35890,theil,kommen,0
35891,erschüttern,gewittern,1
35892,munde,zufriedenheit,0
35893,vertraut,zinne,0
35894,fentchen,händchen,1
35895,da,nah,1
35896,sinn,hin,1
35897,alt,flecken,0
35898,kronen,thronen,1
35899,puvpurmund,rund,1
35900,flohre,paaren,0
35901,ein,viel,0
35902,parade,sich,0
35903,thron,helicon,1
35904,melancholei,konterfei,1
35905,hertze,liebeskertze,1
35906,plag,tag,1
35907,rüsten,spie,0
35908,brennen,triebe,0
35909,gegeben,krippelein,0
35910,gefühlt,nieder,0
35911,folgen,folgen,1
35912,räumen,nachmittag,0
35913,sündennest,geziert,0
35914,schüssen,ertheilen,0
35915,je,erkaltet,0
35916,geboren,verloren,1
35917,sänken,feld,0
35918,nicht,spiel,0
35919,seele,sticht,0
35920,schall,weide,0
35921,jammerleben,gegeben,1
35922,seyn,ein,1
35923,tagen,jagen,1
35924,geust,heist,1
35925,rinnt,gefällt,0
35926,blind,friesenkind,1
35927,unverdecket,fleisse,0
35928,dom,ohm,1
35929,ich,schein,0
35930,sinnentyranney,geister,0
35931,tropf,sattelknopf,1
35932,frieden,nicht,0
35933,ende,loch,0
35934,zerbrich,schmerz,0
35935,sterben,augen,0
35936,reget,herz,0
35937,nur,todtenuhr,1
35938,süsse,rasen,0
35939,licht,graut,0
35940,schlaaffgemache,lache,1
35941,gahrt,gspart,1
35942,würtzen,behält,0
35943,schaden,seyn,0
35944,lieben,heucheley,0
35945,mägdelein,sein,1
35946,morgenchöre,schwank,0
35947,beweget,wind,0
35948,seyn,ein,1
35949,hüpfend,entschlüpfend,1
35950,hunger,muskaten,0
35951,trümmern,vergessen,0
35952,verwachte,brachte,1
35953,baun,entrissen,0
35954,knittern,hörbar,0
35955,brüsten,weine,0
35956,erbarm,sachen,0
35957,gsicht,ma,0
35958,falter,sommerherrlichkeit,0
35959,vermählet,gleichen,0
35960,sitten,mäandern,0
35961,nacht,gelacht,1
35962,mitternacht,ab,0
35963,schuld,wunden,0
35964,dornenhecken,entdecken,1
35965,entzückt,leben,0
35966,geist,angebauet,0
35967,krönt,verhöhnt,1
35968,alt,geblieben,0
35969,sündennest,fest,1
35970,verschwiegen,erklang,0
35971,blind,sinnt,1
35972,gelegen,ihretwegen,1
35973,gespenst,stahl,0
35974,erworben,gold,0
35975,höfligkeit,zeit,1
35976,kind,sind,1
35977,auf,diamantenfuncken,0
35978,friedensföhren,stören,1
35979,klein,bö,0
35980,frommen,aufessen,0
35981,hat,zoll,0
35982,gelitten,gestritten,1
35983,lesen,treu,0
35984,kan,viel,0
35985,liest,nein,0
35986,lecken,syrupfa,0
35987,gelehret,verdrüt,0
35988,nicht,alten,0
35989,kinde,sünde,1
35990,groll,schmerz,0
35991,verkennet,trennet,1
35992,seyn,lieget,0
35993,frage,sage,1
35994,gästen,wendet,0
35995,nicht,licht,1
35996,angesicht,nicht,1
35997,erlegen,fegen,1
35998,eigen,steigen,1
35999,sehn,gehn,1
36000,bliebe,fassen,0
36001,lehn,held,0
36002,entspriet,lande,0
36003,hat,welt,0
36004,berühret,frage,0
36005,zier,verspricht,0
36006,nah,register,0
36007,sachen,lachen,1
36008,mache,gemein,0
36009,gräbt,frey,0
36010,thron,sohn,1
36011,lust,must,1
36012,soll,lencken,0
36013,schon,fliegen,0
36014,darm,zu,0
36015,noch,drehen,0
36016,freud,hunde,0
36017,blüthenbäumen,träumen,1
36018,blumenlicht,nicht,1
36019,wind,rechte,0
36020,wahr,schieen,0
36021,herz,nacht,0
36022,ihm,flicht,0
36023,gelüsten,mir,0
36024,wäre,sein,0
36025,lorbeerhügeln,fluth,0
36026,gehört,gesehen,0
36027,kind,wind,1
36028,gerne,freizügigkeit,0
36029,sind,kind,1
36030,bist,ist,1
36031,versinken,wassermassen,0
36032,flammt,verdammt,1
36033,eseltreiber,dichter,0
36034,pallast,kampfeshast,1
36035,rosenkräntze,ritterinnen,0
36036,firmament,brent,1
36037,erspüret,angetraut,0
36038,sey,personen,0
36039,gesichte,richte,1
36040,begehren,ehren,1
36041,nehmen,liebt,0
36042,sich,sich,1
36043,werden,erden,1
36044,quälen,ich,0
36045,ergetzen,haben,0
36046,schatten,matten,1
36047,brust,hand,0
36048,rosen,liebzukosen,1
36049,wär,hausen,0
36050,schwerdt,deuter,0
36051,lieget,gewieget,1
36052,singe,vergnügen,0
36053,busen,musen,1
36054,schwellen,wellen,1
36055,nacht,nacht,1
36056,sinn,bin,1
36057,schmückt,pachtet,0
36058,element,kennt,1
36059,meister,giebt,0
36060,flecken,decken,1
36061,pein,seyn,1
36062,beyde,seelenweyde,1
36063,zusammen,flammen,1
36064,blutbenetzt,brachte,0
36065,machen,lachen,1
36066,haus,heraus,1
36067,leier,fantasei,0
36068,krum,rum,1
36069,sinn,hin,1
36070,empor,feuer,0
36071,lust,liljenbrust,1
36072,huld,schuld,1
36073,an,vollende,0
36074,nur,todtenuhr,1
36075,dran,an,1
36076,lallen,umstrikt,0
36077,zier,orden,0
36078,zwey,singen,0
36079,rubinen,zubedienen,1
36080,kriegen,liegen,1
36081,melden,helden,1
36082,vor,auf,0
36083,sonnenschein,zelter,0
36084,singt,schwingt,1
36085,gut,an,0
36086,gebenedeit,ewigkeit,1
36087,schafft,krafft,1
36088,venus,vergnügen,0
36089,genommen,grünerkatarakt,0
36090,pastoren,hinverloren,1
36091,ehre,thal,0
36092,gitter,glühen,0
36093,lassen,fassen,1
36094,trägt,salome,0
36095,wiese,weben,0
36096,geschnurre,geknurre,1
36097,dinge,geringe,1
36098,meinetwegen,segen,1
36099,lencke,leyd,0
36100,rief,mehrten,0
36101,nazareth,halten,0
36102,erbleichen,winde,0
36103,ottomane,wochenblattromane,1
36104,bettet,blühendwarmen,0
36105,ruhn,thun,1
36106,sträuchen,schleichen,1
36107,eingehüllt,dich,0
36108,stört,blick,0
36109,seyn,seyn,1
36110,hegen,niederlegen,1
36111,batist,ist,1
36112,hochgepreiset,besten,0
36113,liechte,weinen,0
36114,mägdelein,stein,1
36115,raunen,posaunen,1
36116,entztehest,walde,0
36117,kinderspiel,besessen,0
36118,buchen,reh,0
36119,helle,flickt,0
36120,leiden,neiden,1
36121,schatten,fürgetragen,0
36122,moren,erkoren,1
36123,tief,schlief,1
36124,verspricht,schont,0
36125,verführt,kan,0
36126,schönen,hin,0
36127,tiara,leichentuch,0
36128,polko,bolko,1
36129,herd,höh,0
36130,nassen,gassen,1
36131,offenbahrung,bahn,0
36132,durchnät,heiligschöne,0
36133,lust,verspricht,0
36134,dich,mich,1
36135,dir,gebohren,0
36136,verbaut,laut,1
36137,zeugen,steht,0
36138,harm,nützen,0
36139,trauen,bauen,1
36140,war,anemone,0
36141,angesteckt,erweckt,1
36142,stern,herrn,1
36143,thal,schärfe,0
36144,erden,werden,1
36145,spiel,zeit,0
36146,friederich,zwingen,0
36147,wuth,plane,0
36148,fischerey,fischerey,1
36149,lippen,gewalt,0
36150,sünden,verschwinden,1
36151,freudenthränenwein,sein,1
36152,seyn,gewart,0
36153,sprach,dichter,0
36154,überwogen,bekleibt,0
36155,durchbebt,verirren,0
36156,steiget,zeiget,1
36157,fluten,ruhten,1
36158,gedanken,schranken,1
36159,braut,fern,0
36160,gaben,haben,1
36161,fort,liebeswort,1
36162,erschallen,hertzen,0
36163,köpfe,kleine,0
36164,höhen,gehen,1
36165,glücke,bemercken,0
36166,sclave,strafe,1
36167,rührt,gründen,0
36168,wäldern,feldern,1
36169,befohlen,holen,1
36170,bänken,schwänken,1
36171,land,hand,1
36172,seiden,heiden,1
36173,vielgeliebten,brennen,0
36174,pferd,schall,0
36175,führen,hier,0
36176,bund,locken,0
36177,palast,verlasst,1
36178,steht,stätte,0
36179,höhn,schön,1
36180,plan,behalten,0
36181,verwandelt,handelt,1
36182,licht,angesicht,1
36183,zugezogen,gesogen,1
36184,gott,erheben,0
36185,zuhaus,heerd,0
36186,seyn,fange,0
36187,droht,bot,1
36188,o,ist,0
36189,sinn,bin,1
36190,hassen,lassen,1
36191,nicht,nicht,1
36192,deinen,fürste,0
36193,glänzt,bekränzt,1
36194,sagen,grabe,0
36195,fehlt,schwer,0
36196,barmherzigkeit,ewigkeit,1
36197,stube,bube,1
36198,entzückt,zu,0
36199,gestimmt,fern,0
36200,erflüstern,nüstern,1
36201,kind,sind,1
36202,öde,klagerede,1
36203,her,her,1
36204,seyn,füssen,0
36205,stürtzen,ab,0
36206,gelegen,regen,1
36207,fein,allein,1
36208,gecrönten,unausgesöhnten,1
36209,glick,saal,0
36210,thoren,mal,0
36211,bedauren,throne,0
36212,weib,leib,1
36213,willen,reit,0
36214,bethlehem,jerusalem,1
36215,trostgeberde,herde,1
36216,nit,witt,1
36217,mund,wahr,0
36218,mondesschein,nicht,0
36219,lauff,verbunden,0
36220,sonnenschimmer,erretter,0
36221,traum,nennen,0
36222,bringt,sinne,0
36223,mir,gefallen,0
36224,flammen,verdammen,1
36225,wieder,sonnenschein,0
36226,pracht,nacht,1
36227,gleich,schwingen,0
36228,erfrischen,färben,0
36229,trägt,kömmt,0
36230,lesen,gewesen,1
36231,winterszeit,sterblichkeit,1
36232,schein,seyn,1
36233,seyn,schwein,1
36234,flieder,ein,0
36235,höh,mondenschimmer,0
36236,prediger,her,1
36237,minuten,vermuthen,1
36238,werden,lacht,0
36239,wieder,vögelein,0
36240,morgen,sorgen,1
36241,geliebt,hertze,0
36242,gnaden,auszubaden,1
36243,muth,erneurungslebenssäffte,0
36244,jammer,kammer,1
36245,revier,mir,1
36246,angefüllt,eingehüllt,1
36247,vaterland,vaterland,1
36248,heist,befleist,1
36249,angst,auszuwaschen,0
36250,küssen,müssen,1
36251,winde,schier,0
36252,kan,an,1
36253,pantheon,ruinen,0
36254,herrn,haupt,0
36255,lehren,stöhren,1
36256,grüssen,wissen,1
36257,klänge,zusammenfinden,0
36258,schäferinn,kummer,0
36259,hauffen,gönnen,0
36260,beschlägt,empfohlen,0
36261,flöte,süs,0
36262,sangen,bezwangen,1
36263,allen,gefallen,1
36264,hin,schlummer,0
36265,betrogen,betrogen,1
36266,erlebach,fallt,0
36267,affectiongalan,wissen,0
36268,thränen,wähnen,1
36269,oben,proben,1
36270,bedauern,schreiben,0
36271,nieder,wieder,1
36272,klang,drang,1
36273,schmach,nach,1
36274,ergötzlichkeit,streit,1
36275,scheinet,meinet,1
36276,verderben,saugen,0
36277,eigen,steigen,1
36278,lakai,fei,1
36279,neigen,eigen,1
36280,rauschte,bächen,0
36281,herz,scherz,1
36282,spur,nur,1
36283,machen,krachen,1
36284,kirgise,waldeswiese,1
36285,tod,nil,0
36286,du,gerührt,0
36287,gestriten,zugebiten,1
36288,tieffen,trieffen,1
36289,abzuschaffen,pfaffen,1
36290,fällt,leben,0
36291,getrunken,reisebecher,0
36292,tag,erstarrt,0
36293,kunst,gunst,1
36294,vollendet,wendet,1
36295,machet,erwachet,1
36296,werde,redlichkeit,0
36297,hand,entgegen,0
36298,vermischen,zier,0
36299,munde,angebind,0
36300,anziehen,falten,0
36301,stehn,erwacht,0
36302,entbrennet,aurora,0
36303,spiesse,schmisse,1
36304,christ,stechen,0
36305,singen,fürbringen,1
36306,geschichte,angesichte,1
36307,gesieder,wiederfahren,0
36308,hum,um,1
36309,singt,gähnt,0
36310,ueberlegen,entgegen,1
36311,haus,aus,1
36312,erregt,schwirret,0
36313,wege,gehege,1
36314,leid,todtenbaar,0
36315,blitzt,sitzt,1
36316,distelstrauch,ufergang,0
36317,haft,klopfen,0
36318,rosenfelder,lorberwälder,1
36319,hin,noth,0
36320,paradeisse,ehrenpreisse,1
36321,schlucker,flasche,0
36322,ehrenfeind,sohn,0
36323,leben,entfernen,0
36324,schlagen,geschlagen,1
36325,neid,poeterey,0
36326,müh,einzuwenden,0
36327,wälder,sehen,0
36328,rosengarten,himmelsfahrten,1
36329,gehalten,glieder,0
36330,armen,tod,0
36331,exempel,fensterscheiben,0
36332,gesicht,reisehut,0
36333,lakai,mai,1
36334,bleiben,einmahl,0
36335,leget,seyn,0
36336,drauf,ehrenstand,0
36337,geküt,schatten,0
36338,träumerein,sein,1
36339,hinab,drang,0
36340,zeucht,fällen,0
36341,trift,nachzuziehn,0
36342,verstand,verwand,1
36343,findet,eingegründet,1
36344,ort,farbenschein,0
36345,bedinget,benommen,0
36346,ankunftwürden,lorbeerkröne,0
36347,entlang,gesang,1
36348,gezeugt,gesäugt,1
36349,sinn,dahin,1
36350,singet,wohlgelinget,1
36351,vaterland,vaterland,1
36352,erwehren,grawet,0
36353,erben,reisen,0
36354,fürstengange,stimmt,0
36355,erwischen,hemmen,0
36356,kind,wind,1
36357,kronen,thronen,1
36358,abgewendet,treiben,0
36359,aufgehoben,loben,1
36360,bricht,fügt,0
36361,darneben,reinigkeit,0
36362,nektarerben,verderben,1
36363,betten,liebt,0
36364,stadt,denthoren,0
36365,hin,könnte,0
36366,rauchen,untertauchen,1
36367,huus,ma,0
36368,tag,lag,1
36369,nieder,leibchen,0
36370,stand,bleich,0
36371,dunkel,fahne,0
36372,die,verfluchet,0
36373,zier,gnad,0
36374,blum,dir,0
36375,wette,bette,1
36376,ruht,gnade,0
36377,an,an,1
36378,besucht,verzehrt,0
36379,aechtungsschatten,statten,1
36380,ruh,sitz,0
36381,nicht,bösewicht,1
36382,sternenschaar,verlangt,0
36383,will,erzürnen,0
36384,gefröhnt,ertönt,1
36385,sind,schein,0
36386,welt,wohlgefällt,1
36387,reiten,herzensbangigkeiten,1
36388,zeit,leyd,1
36389,spur,grund,0
36390,hier,mir,1
36391,körner,hörner,1
36392,watten,kasematten,1
36393,wind,verrint,1
36394,gestützt,blitzt,1
36395,lorberbaum,raum,1
36396,blut,muth,1
36397,lo,nun,0
36398,schön,gehn,1
36399,hertze,perlemuth,0
36400,walten,zerspalten,1
36401,rebensaft,pfropfen,0
36402,mendelmaier,schreier,1
36403,wiedersacher,amen,0
36404,verkannt,vaterland,1
36405,gewesen,lesen,1
36406,glück,schwesterschafft,0
36407,sonnenlicht,nicht,1
36408,ab,zungen,0
36409,meisterstücke,zurücke,1
36410,lied,zieht,1
36411,anke,us,0
36412,brust,feyern,0
36413,gestalt,herrschergewalt,1
36414,nit,witt,1
36415,wacht,trauer,0
36416,trübe,liebe,1
36417,angesicht,rollen,0
36418,dehnen,sehnen,1
36419,gedichtet,gerichtet,1
36420,rennebahn,bracht,0
36421,leid,kommen,0
36422,viel,dran,0
36423,pforte,honigseim,0
36424,bin,stund,0
36425,beqvemt,platz,0
36426,erkiest,sibylle,0
36427,gesell,schein,0
36428,sprach,spur,0
36429,wanken,franken,1
36430,schnee,gewaschen,0
36431,schleicht,gewahr,0
36432,zugericht,ruhn,0
36433,scheinet,schreyt,0
36434,lied,noth,0
36435,fassen,zuverröhren,0
36436,witt,nit,1
36437,kan,an,1
36438,haben,herbei,0
36439,spötterei,reizender,0
36440,bogen,umzogen,1
36441,trauren,ehrencrone,0
36442,windelbinden,finden,1
36443,hervor,empor,1
36444,schlaffgemach,nach,1
36445,krafft,schwesterschafft,1
36446,tanz,kranz,1
36447,itzunder,plunder,1
36448,bolko,greis,0
36449,gestalt,alt,1
36450,donnerstral,mich,0
36451,himmelreich,leiten,0
36452,gedult,auffgerieben,0
36453,kratzen,batzen,1
36454,lust,dich,0
36455,füssen,genüssen,1
36456,fleust,gift,0
36457,wohlgemuth,gut,1
36458,gefild,mild,1
36459,rumme,umme,1
36460,wär,gebracht,0
36461,schwager,sohn,0
36462,ehren,lehren,1
36463,singen,springen,1
36464,für,heist,0
36465,leben,steigen,0
36466,häuserreihen,freien,1
36467,mir,schein,0
36468,gefallen,behend,0
36469,stöhnte,höhnte,1
36470,gesprochen,verbleiben,0
36471,verschleut,nützen,0
36472,schaun,ungedeckt,0
36473,du,erweichen,0
36474,genau,leben,0
36475,gwis,hätt,0
36476,lust,brust,1
36477,schein,hinein,1
36478,cumpanei,geschrei,1
36479,sagen,kragen,1
36480,sonnenschein,amaryllen,0
36481,gönnen,ruhm,0
36482,seyn,schein,1
36483,war,klar,1
36484,niederschlagen,tragen,1
36485,verloren,qual,0
36486,entzogen,betrogen,1
36487,geregt,hegt,1
36488,aussenschein,zier,0
36489,stäte,wort,0
36490,todesnacht,macht,1
36491,wallten,gehalten,1
36492,licht,walten,0
36493,haus,aus,1
36494,meer,sie,0
36495,grund,angesichte,0
36496,tage,klage,1
36497,haus,griechen,0
36498,weltgebäudes,wolkenkleides,1
36499,eingesunckenheit,freudigkeit,1
36500,hören,dich,0
36501,mich,sehn,0
36502,ein,bissen,0
36503,heldengeist,knüpfend,0
36504,brennen,schlug,0
36505,tönen,wieder,0
36506,wonne,hinein,0
36507,heimen,bäumen,1
36508,eigenthum,ererben,0
36509,hertz,hinterwerts,1
36510,alt,kalt,1
36511,strahl,arbeitsmann,0
36512,schein,küssen,0
36513,kothurne,erdenball,0
36514,wangen,empfangen,1
36515,rühren,zieren,1
36516,todt,purpurroth,1
36517,fabel,hand,0
36518,nacht,erdacht,1
36519,lockerleben,erheben,1
36520,prangen,vergangen,1
36521,vergnügen,liegen,1
36522,bord,macht,0
36523,schwoll,liebevoll,1
36524,schwunden,gefunden,1
36525,zusammen,flammen,1
36526,saffiren,zierde,0
36527,du,ruh,1
36528,pflicht,bricht,1
36529,helikons,sichern,0
36530,stöberhund,blut,0
36531,hüpfen,schlüpfen,1
36532,preisen,reisen,1
36533,migräne,gewitterschwül,0
36534,deine,gnaden,0
36535,hinaufwärts,waldvögelein,0
36536,ein,küssen,0
36537,gluth,pfade,0
36538,schwinden,finden,1
36539,glücke,geschicke,1
36540,legen,pflegen,1
36541,grab,vor,0
36542,stammt,treiben,0
36543,wind,kompa,0
36544,entlassen,wassermassen,1
36545,feienschloss,vergoss,1
36546,hin,revier,0
36547,gewogen,lamme,0
36548,höh,lacht,0
36549,vnverstand,gesand,1
36550,rennen,bund,0
36551,beginnen,sinnen,1
36552,schein,seyn,1
36553,lacht,spagalan,0
36554,thun,cypressen,0
36555,lachen,zumachen,1
36556,schlacht,heimgestellt,0
36557,superna,pincerna,1
36558,preisen,eisen,1
36559,mann,eh,0
36560,weg,brust,0
36561,ich,blitzen,0
36562,zunft,scherzen,0
36563,unvollkommenheit,würdigkeit,1
36564,hassen,fahl,0
36565,schmausen,wölmershausen,1
36566,knecht,brennt,0
36567,geboren,verloren,1
36568,glühet,nu,0
36569,mich,ich,1
36570,ist,füssen,0
36571,tod,morgeroth,1
36572,vieren,la,0
36573,mich,halmenhütte,0
36574,mir,dir,1
36575,schreckengast,weiset,0
